gene_id,C_0074_BA9_mRNASeq,C_0107_BA9_mRNASeq,H_1106_BA9_mRNASeq,H_0821_BA9_mRNASeq,C_0103_BA9_mRNASeq,C_0113_CAP_mRNASeq,C_0106_BA9_mRNASeq,H_1104_CAP_mRNASeq,C_0114_CAP_mRNASeq,C_0054_BA9_mRNASeq,H_0802_BA9_mRNASeq,H_1105_CAP_mRNASeq,H_0791_BA9_mRNASeq
ENSG00000171858.17,3647.0,1382.0,3094.0,710.0,2661.0,2584.0,2283.99,1859.0,1559.0,4082.0,2881.0,4584.99,2516.0
ENSG00000134042.12,1313.63,2157.59,1792.05,996.824,1759.63,1985.15,1561.96,2076.87,2295.68,1854.89,1728.47,2594.56,738.908
ENSG00000258593.2,19.3565,37.8608,21.9987,26.7688,29.1518,19.7708,36.1672,46.2905,26.282,30.3567,35.5527,15.7581,33.7114
ENSG00000272716.1,20.6961,18.7981,23.6944,20.927,17.5644,19.8771,24.3112,19.8346,33.9501,13.2394,23.0378,22.5194,19.5075
ENSG00000111602.11,107.389,200.365,151.719,254.886,167.763,166.972,195.92,153.345,214.827,133.689,204.185,102.817,320.534
ENSG00000213465.7,1087.17,1219.63,1094.13,898.7719999999998,836.821,1765.27,875.2669999999998,1436.01,1951.18,1332.1,1156.79,2143.01,941.167
ENSG00000223703.1,2.02116,0.0,6.08892,3.03337,1.00882,24.5921,3.01024,11.7377,14.4224,0.0,8.06778,9.97223,2.0
ENSG00000234332.1,6.01535,5.03074,10.0859,14.2928,14.1324,14.2679,12.0868,15.1327,9.09556,4.01491,17.029,15.1461,12.050999999999998
ENSG00000164062.12,1578.0,1475.0,1446.0,1121.0,1178.0,1339.0,924.0,946.0,1388.0,1392.0,1360.0,1014.0,1292.0
ENSG00000145826.8,226.699,451.492,317.45,373.006,314.712,416.023,340.5019999999999,322.732,385.889,268.123,446.208,234.954,437.274
ENSG00000134248.13,1692.73,791.9630000000002,1409.99,323.148,956.976,1185.48,951.644,789.923,794.2,1800.24,1346.14,1640.03,1100.48
ENSG00000215873.2,3.0,15.0,6.0,10.0,4.0,3.0,4.0,2.0,6.0,3.0,2.0,1.0,8.0
ENSG00000164266.10,4.0223900000000015,15.3621,1.16222,12.9141,4.0355300000000005,2.26398,17.2753,4.86395,18.805,6.7192,12.3618,12.7851,11.9506
ENSG00000186197.13,4.000769999999998,13.0499,2.72818,11.145,1.0,11.0013,3.10111,3.11531,14.023,13.4349,8.44988,9.15917,6.00948
ENSG00000203565.2,22.5118,59.3029,36.2439,22.6895,39.8315,32.223,46.7577,38.9885,32.732,30.9656,49.8911,23.628,46.008
ENSG00000185873.7,32.1143,69.3561,41.8963,72.4493,23.7552,36.1843,41.4882,44.4601,57.0238,24.3099,54.5353,43.1835,36.0442
ENSG00000116977.18,1942.6,2486.25,2274.13,2258.94,1820.56,1970.42,2419.38,2401.23,2985.53,2355.13,2481.32,3134.68,2877.01
ENSG00000268442.1,29.0,99.0,52.0,74.0,47.0,69.354,55.0,60.0,87.0,31.0,59.0,42.0,46.0
ENSG00000241346.1,5.23416,2.0,4.0,6.0,5.0,10.0,5.0,9.0,10.0,2.0,5.15678,4.0,12.0
ENSG00000164465.18,504.211,609.3430000000002,507.8130000000001,565.057,489.125,145.627,560.113,120.919,273.175,583.186,721.55,123.347,666.57
ENSG00000277265.1,7.34128,16.5864,16.154,15.1911,9.20074,14.0281,7.5979899999999985,8.51348,18.6285,4.00001,10.9213,10.0,15.8923
ENSG00000159256.12,2565.23,2572.1,2681.16,2324.04,2463.8,2051.51,2660.95,2196.61,2313.17,2967.09,3002.86,2360.75,3327.63
ENSG00000089220.4,20218.6,16189.0,17853.0,10330.2,11877.0,13607.3,13268.5,7801.0,13055.8,21357.6,15988.2,17069.5,13922.2
ENSG00000206530.9,711.289,1037.9,762.178,1298.3,1097.31,1042.5,1198.9,656.4680000000002,644.5880000000002,854.913,1328.77,225.963,1854.25
ENSG00000234303.2,5.0,2.0,5.0,6.0,6.0,7.0,6.0,4.0,9.0,1.0,9.0,8.0,5.0
ENSG00000253582.1,104.396,216.566,185.483,186.428,161.29,64.5236,167.21099999999996,54.6438,106.508,154.358,229.237,59.1996,178.50599999999997
ENSG00000236380.5,10.0,13.0,5.0,8.0,35.0,4.0,6.0,4.0,3.0,9.0,12.0,4.0,19.0
ENSG00000170035.15,1771.78,1679.0,1878.72,995.0,1460.62,1039.0,1327.88,624.0,948.999,1926.65,1948.48,1341.0,1886.51
ENSG00000182484.15,168.19799999999995,451.42800000000005,160.954,450.801,289.596,281.741,245.156,323.007,481.6,218.038,361.292,96.1519,283.053
ENSG00000205898.3,7.0,17.0,14.0,13.0,10.0,19.0,2.0,21.0,22.0,6.0,10.0,18.0,11.0
ENSG00000249924.2,18.0,18.0,13.0,13.0,12.0,18.0,9.0,7.0,26.0,14.0,13.0,17.0,15.0
ENSG00000164287.12,58.7646,102.837,77.5457,135.064,69.4711,88.5337,96.7313,143.218,105.635,64.2508,125.673,115.595,120.615
ENSG00000258993.1,25.0,11.0,19.0,18.0,24.0,5.0,22.0,8.0,6.0,19.0,35.0,12.0,27.0
ENSG00000227135.1,15.1843,31.0,26.0,38.0,14.0,32.0,49.0627,33.0,50.0,26.0,38.0,18.0,36.0
ENSG00000225224.1,16.0,39.0,24.0,36.0,41.0,32.026,17.9023,23.0,53.0176,16.0,25.0,24.0,33.0132
ENSG00000180422.3,24.2336,48.3305,24.1622,42.6447,40.4288,46.3826,66.8721,93.7373,47.8576,17.398,52.6155,64.7046,67.771
ENSG00000212391.1,1.0,8.0,9.0,10.0,6.0,8.0,5.0,1.0,6.0,3.0,9.0,2.0,7.0
ENSG00000251073.1,14.0,32.0,21.0,19.0,27.0,16.0,18.0,4.0,26.0,14.0,19.0,12.0,18.0
ENSG00000232730.1,9.0,0.0,20.0304,0.0,28.0,37.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
ENSG00000268230.5,59.0478,82.4806,65.6009,78.2463,91.6654,79.0641,100.56,91.2195,78.4811,35.8125,78.0074,39.3295,102.936
ENSG00000201679.1,31.0041,1.0426,1.06811,0.0,1.10214,0.0,1.0264,3.0512,2.03108,0.0,2.04705,2.09147,2.19926
ENSG00000234048.1,3.0,14.0,10.0,7.0,4.0,9.0,7.0,1.0,9.0,1.0,2.0,4.0,14.0
ENSG00000198626.15,13508.0,20877.0,15001.0,16688.0,14617.0,24573.0,16741.0,30425.0,27100.0,17663.0,17840.0,15950.0,18718.0
ENSG00000215498.8,16.5211,18.2843,32.175,32.5625,12.0602,26.9775,36.3584,18.5854,9.47503,20.0998,28.9587,5.73237,20.6984
ENSG00000251555.1,187.0,371.0,377.877,416.0,301.0,355.0,305.0,605.0,723.0,293.0,584.817,294.0,386.0
ENSG00000258311.5,72.6326,178.007,67.907,144.09,90.4901,164.856,135.035,151.892,158.313,142.582,97.6974,80.7567,130.167
ENSG00000252290.1,17.0,28.0,10.0,29.0,16.0,37.0,13.0,36.0,31.0,24.0,29.0,22.0,20.0
ENSG00000238906.1,2.0,4.0,3.0,15.0,8.0,14.0,3.0,22.0,23.0,5.0,11.0,11.0,12.0
ENSG00000206052.10,7221.37,4885.3,6777.03,2774.11,5802.69,3690.94,5025.66,3485.33,5020.52,5795.96,5786.63,3333.78,7434.23
ENSG00000235760.3,11.0,57.0,20.0,89.0,46.0,68.0,56.0,107.0,77.0,21.0,44.0,42.0,62.0
ENSG00000115850.9,11.0,17.0,14.0,33.0,21.0,13.0,25.0,25.0,17.0,14.0,14.0,29.0,42.0
ENSG00000113369.8,2126.0,3327.0,2275.86,1994.19,1349.88,1401.0,1618.71,1931.3,1570.0,2210.08,1711.0,4961.0,1478.09
ENSG00000276620.1,0.0,7.0,3.0,10.0,10.0,9.0,3.0,8.0,10.0,4.0,7.0,3.0,7.0
ENSG00000224007.1,18.0,66.0,44.0,67.0,34.0,31.0,33.0,50.0,48.0,26.0,54.0,29.0,30.0
ENSG00000254266.5,65.0,141.542,112.247,113.227,78.058,174.483,135.514,118.259,186.553,80.1472,138.235,182.297,135.792
ENSG00000133019.11,4539.2,4587.14,4464.87,3083.82,4429.99,1243.62,4367.28,1058.62,1384.36,5318.4,5442.1,969.832,5961.75
ENSG00000250007.6,75.6124,48.8069,76.1024,97.3809,119.922,184.419,106.833,116.85,59.0722,78.5459,109.514,63.4974,150.773
ENSG00000170290.3,236.0,23.0,61.0,6.0,7.0,10.0,4.0,14.0,26.0,85.0,26.9999,356.001,20.0
ENSG00000237194.1,2.0,9.0,14.0,24.0,25.0,19.0,5.0,33.0,20.0,6.0,13.0,4.0,13.0
ENSG00000138081.20,4411.19,4872.93,5022.35,3289.85,4264.9,4040.23,4784.7,2864.48,3535.88,5743.1,5463.01,3649.22,6145.27
ENSG00000202041.1,0.0,4.0,2.0,14.0,10.0,3.0,1.0,1.0,9.0,4.0,7.0,3.0,7.0
ENSG00000227480.2,8.0,18.0,8.0,16.0,18.0,28.0,12.0,19.0,11.0,7.0,19.0,10.0,15.0
ENSG00000202429.1,1.0,13.0,7.0,14.0,8.0,8.454189999999999,10.0,5.0,5.0,14.0,12.0,1.0,15.0
ENSG00000147869.4,3.0,1.0,5.0,3.0,0.0,27.0,2.0,11.0,22.0,3.0,7.0,11.0,3.0
ENSG00000169006.6,190.0,413.0,249.0,150.0,269.0,559.0,134.0,482.0,455.0,270.0,299.0,876.0,189.0
ENSG00000187109.13,10627.7,11053.8,11242.3,7501.44,8504.65,10992.4,9581.19,8570.71,11693.2,13339.0,11213.5,11671.3,11718.4
ENSG00000230062.5,14.0,2.0,10.0,4.0,1.0,110.0,2.0,4.0,3.0,16.0,6.0,19.0,4.0
ENSG00000156011.16,25203.7,29501.6,25222.0,29714.1,24571.0,24948.1,37259.0,22039.0,24967.7,29774.1,30986.6,23995.8,36922.0
ENSG00000249995.1,1.0,9.0,1.0,15.0,14.0,2.0,20.0,4.0,8.0,5.0,10.0,1.0,15.0
ENSG00000233519.1,11.7345,31.5382,13.2148,22.8157,18.9525,16.9716,20.212,34.3385,15.0589,14.579,27.9268,8.54686,18.2712
ENSG00000207737.1,6.0,7.0,11.0,5.0,7.0,1.0,12.0,14.0,10.0,3.0,16.0,5.0,17.0
ENSG00000180875.4,790.26,512.466,640.425,407.836,326.216,605.748,538.32,305.313,259.641,625.932,452.302,476.861,595.6030000000002
ENSG00000131055.4,9.0,11.0,14.0,12.0,11.0,5.0,3.0,5.0,16.0,12.0,10.0,16.0,3.0
ENSG00000103091.14,996.506,1677.11,1071.69,2024.11,1235.22,1283.75,1345.57,1362.47,1849.17,1055.44,1353.17,1059.93,1561.66
ENSG00000196262.13,21079.7,12239.5,18780.9,8364.53,10517.8,10331.2,11403.8,5127.39,9506.11,21315.1,14531.7,15648.9,13834.3
ENSG00000086696.10,390.341,715.942,454.769,659.24,493.735,550.9540000000002,578.057,736.962,801.623,437.742,693.5169999999998,515.129,631.73
ENSG00000224359.2,3.0,6.0,4.0,8.0,6.0,2.0,5.0,7.0,7.0,4.0,9.0,9.0,11.0
ENSG00000226819.1,3.0,4.0,0.0,1.0,0.0,2.0,4.0,15.0,0.0,0.0,0.0,13.0,5.0
ENSG00000272601.1,3.20658,8.40092,4.55288,60.7973,6.4764599999999986,8.032969999999999,24.0545,11.1759,2.21276,13.9741,8.657680000000001,17.5388,19.4541
ENSG00000154642.10,421.871,2359.47,2606.58,1101.47,381.592,1013.04,525.97,588.72,1230.8,1294.0,749.762,782.328,669.232
ENSG00000243951.1,33.1327,66.4785,31.9393,50.0922,35.3464,57.3979,35.1487,82.4211,51.0677,21.6799,42.6683,58.133,30.4334
ENSG00000154305.16,4430.3,5575.75,5303.02,4582.86,5404.72,6331.9,5465.16,4808.62,5885.92,6777.03,6164.52,5441.01,6764.41
ENSG00000233433.1,16.4851,34.8877,16.9067,26.2985,16.0001,31.2515,27.1624,36.5371,29.963,30.2852,48.8828,31.5625,26.1628
ENSG00000233508.2,274.0,389.0,262.0,223.0,279.0,271.0,379.0,217.0,201.0,308.0,345.0,172.0,412.0
ENSG00000134538.2,1.0,20.0,15.0,3.60558,8.0,2.0,2.0,5.0,18.0,10.0,5.0,5.0,2.0
ENSG00000224348.2,29.0,50.0,35.0,83.0,40.0,54.0,56.0,45.0,65.0,31.0,72.0,35.0,52.0
ENSG00000235501.5,113.0,163.0,144.0,145.0,135.001,86.0,60.0,62.0,177.0,141.0,151.0,174.0,117.0
ENSG00000253754.1,14.0,27.1845,15.965,27.3578,22.1472,21.9155,34.5578,37.8113,37.0,15.4053,29.1144,26.0,22.1086
ENSG00000075415.12,9783.15,7797.33,8966.87,4473.38,6394.91,6189.99,6352.81,4098.76,5947.36,10688.0,8353.93,7324.44,8376.18
ENSG00000280353.1,73.8987,84.9255,73.3465,95.0324,89.2233,51.131,97.1031,88.4167,107.276,68.0853,118.379,64.5311,87.2932
ENSG00000145936.8,217.515,337.366,257.413,327.35,284.551,248.748,313.997,252.129,370.279,232.009,442.234,240.511,296.421
ENSG00000174371.16,27.0973,31.4503,44.8549,25.6092,33.0149,44.6866,13.1111,24.5301,14.7408,33.4676,29.2695,36.0334,45.6757
ENSG00000139209.15,40.0,61.0,41.0,44.0,36.0,57.0001,35.0,8.0,57.0,25.0,82.0,32.0,26.0
ENSG00000138031.14,1635.24,2260.26,1655.85,2936.69,1737.74,4401.72,1909.66,3558.64,3531.69,1817.02,2102.24,3137.22,2590.05
ENSG00000197106.6,6857.46,8479.29,6136.58,5602.54,7371.76,2565.86,4951.47,2174.71,2966.63,7253.61,6790.52,2377.1,7385.86
ENSG00000088179.8,7669.28,7610.15,8672.65,6059.63,6473.67,4176.9,9530.37,3640.06,3882.32,8513.18,7629.75,3394.93,10450.8
ENSG00000231873.1,1.02931,9.79244,5.1161900000000005,1.37346,3.0292,5.00469,2.01101,1.01623,9.71965,3.01859,8.11614,13.3054,9.02196
ENSG00000171729.13,68.7797,60.1226,52.3101,79.669,80.1472,73.5261,75.1672,34.4104,76.1896,71.2899,72.3819,106.343,95.7053
ENSG00000234378.1,169.94,326.1740000000001,257.502,320.9770000000001,226.80900000000003,198.57,250.279,232.893,208.882,155.159,317.45,162.165,285.175
ENSG00000229673.1,5.0,35.0,12.0,86.0,20.0,22.0,50.0,56.0,40.0,9.0,37.0,7.0,63.0
ENSG00000202538.1,755.88,347.8880000000001,320.7920000000001,305.442,704.893,657.648,708.018,729.4780000000002,722.201,600.92,357.884,978.53,567.529
ENSG00000168928.12,3.0,1.0,1.0,8.0,2.0,5.0,5.0,17.0,3.0,1.0,1.0,3.19076,3.0
ENSG00000170325.14,630.5740000000002,720.0,716.748,659.685,667.4169999999998,620.311,744.84,627.1469999999998,695.247,761.225,891.0,488.612,1127.58
ENSG00000145365.10,82.0,220.0,137.0,167.0,83.0,89.0,317.0,171.0,185.0,204.0,161.0,184.0,319.0
ENSG00000113209.8,239.0,378.547,283.0,284.345,326.0,347.0,290.0,240.0,366.557,360.0,390.0,352.0,363.0
ENSG00000169813.16,1003.0,1188.0,1333.0,1367.0,923.999,1320.0,1051.0,1210.0,1522.0,1434.0,1022.0,1666.0,1439.0
ENSG00000233266.1,1.0,15.0,7.0,5.0,12.0,21.0,10.0,5.0,26.0,18.0,8.0,22.0,11.0
ENSG00000198860.11,821.7819999999998,1087.91,1199.57,762.635,701.314,734.91,701.865,591.769,907.637,1037.58,1004.26,838.7660000000002,837.63
ENSG00000258796.1,11.0,16.0,18.0,29.0,19.0,19.0,19.0,13.0,25.0,5.0,22.0,15.0,39.0897
ENSG00000145217.13,82.0001,182.0,64.9999,131.0,164.0,109.0,97.3223,107.0,185.0,31.0,93.0,65.0,107.0
ENSG00000151657.11,652.7719999999998,970.923,793.883,956.34,803.035,665.487,874.0160000000002,726.873,838.709,707.133,911.614,743.4010000000002,985.828
ENSG00000235467.1,3.0,7.0,3.0,8.0,9.0,2.0,15.0,3.0,11.0,5.0,3.0,10.0,12.0
ENSG00000115380.19,838.0,1683.0,1513.0,1555.0,1441.0,3728.0,982.0,3360.0,3319.0,1821.0,1246.0,4908.0,1511.0
ENSG00000253311.1,3.0,7.0,4.0,11.0,6.0,1.0,2.0,0.0,14.0,4.0,10.0,25.0,5.0
ENSG00000260411.4,43.0489,75.5036,42.4246,118.689,70.7312,64.1895,87.4251,45.1579,87.8001,59.5631,125.552,32.3697,72.3973
ENSG00000122952.16,106.0,92.0,79.0001,58.0,53.0,102.0,53.0,52.9999,75.0001,93.0,67.9999,76.0,50.0
ENSG00000113013.12,7691.95,6630.38,8017.34,5089.86,5099.06,6021.09,6444.98,4979.03,6047.9,8511.9,6996.41,8048.75,8886.63
ENSG00000271172.1,20.0,64.0,36.0,37.0,27.0,24.0,42.0,31.0,59.0,18.0,45.0,45.0,64.0
ENSG00000267391.3,103.518,135.43,117.894,125.23,103.458,98.4884,139.517,108.514,123.696,101.522,126.519,125.224,153.101
ENSG00000254041.1,6.0,7.0,2.0,8.0,5.0,20.0,2.0,15.0,14.0,6.0,15.0,12.0,8.0
ENSG00000235237.1,29.0,24.7697,11.0,13.0,9.0,1.0,7.0,4.0,6.2161,17.0,5.1098300000000005,4.0,11.1874
ENSG00000271763.1,6.0,10.0,3.0,13.0,10.0,1.0,25.0,8.0,6.0,12.0,10.0,7.0,15.0
ENSG00000110169.10,11.0,32.0,24.0,30.0,21.0,39.0,41.0,44.0,24.0,16.0,22.0,44.0,27.0
ENSG00000277531.2,3054.6,2800.34,2321.97,1296.62,2174.14,914.646,2103.49,350.125,819.355,3183.5,3092.77,1102.55,2522.59
ENSG00000260285.1,109.648,140.648,90.5214,174.459,132.185,230.798,128.713,314.981,366.84,63.8128,143.072,176.608,167.80700000000004
ENSG00000207117.1,9.0,22.0,15.0,14.0,11.0,14.0,16.0,15.0,13.0,12.0,10.0,7.0,29.0
ENSG00000272672.1,5.0,20.0,6.0,7.0,10.0,10.0,10.0,6.0,14.0,8.0,16.0,4.0,11.0
ENSG00000143418.19,633.281,1768.01,1926.16,1454.4,730.684,1183.11,699.128,1130.0,1680.85,1314.59,1096.2,1359.52,950.026
ENSG00000207926.1,3.0,7.0,7.0,8.0,8.0,11.0,2.0,6.0,11.0,1.0,10.0,2.0,5.0
ENSG00000179299.16,32.0,61.0,44.0,73.0,38.0,141.0,40.0,46.0,55.9999,37.0,69.0,79.0,61.0001
