gene_id,H_1106_BA9_mRNASeq,H_1104_CAP_mRNASeq,H_1105_BA9_mRNASeq,H_1105_CAP_mRNASeq,H_1104_BA9_mRNASeq
ENSG00000210196.2,85.8406773094658,62.131806224899535,788.0035908385057,97.48259091496939,1709.73278247256
ENSG00000198727.2,19295.14070099751,20508.620326895187,94042.85581481994,13187.66019795086,164581.1572845186
ENSG00000210194.1,1.728335784754345,3.2026704239638932,94.91861435100182,5.38247434499831,50.15216161919509
ENSG00000198695.2,1191.9755795522465,1225.9822382933785,13822.299350208152,1324.0886888695843,26024.412592942324
ENSG00000198786.2,16074.675022071911,7524.353894060771,40404.88412024438,12322.875986521132,76801.1965886674
ENSG00000210176.1,1.728335784754345,3.2026704239638932,25.072841526679728,3.5883162299988736,18.237149679707308
ENSG00000212907.2,3337.41640036064,3193.0624126920015,13204.432898300687,2710.374859059149,52529.830008686935
ENSG00000198712.1,43400.23989096635,40750.77847451658,192419.73137925167,30702.82976928036,334296.07220387476
ENSG00000198804.2,249719.1719721598,180351.97958467872,435137.37377827475,146013.37182029415,921320.2850254234
ENSG00000198763.3,5082.01006373024,7246.169941035268,214251.0126799821,6406.519991769488,350992.18273564684
ENSG00000210112.1,2.304447713005793,5.764806763135008,53.72751755717084,5.38247434499831,77.50788613875605
ENSG00000210077.1,13.250574349783312,32.667238324431715,53.72751755717084,20.333791969993616,66.10966758893899
ENSG00000210049.1,7.489455067268828,13.451215780648353,111.03686961815308,10.76494868999662,52.43180532915851
ENSG00000182484.15_PAR_Y,92.7206059566446,206.89058778581315,531.9776423405716,57.50121264869895,715.6964223867235
ENSG00000124333.15_PAR_Y,543.8346813592326,218.41892024391356,437.77718580758375,377.66430268033145,413.7530537146496
ENSG00000012817.15,1504.4068393622895,30.872525872250826,1312.7441365641268,1211.4813450451697,9.124615895685057
ENSG00000215580.10,42.40903931840974,46.176294332936855,5.374309853726242,33.455008512419,2.292364121865009
ENSG00000176728.7,190.87682795634163,32.34043783437044,107.45503511434168,239.9351569296947,2.2796437099634135
ENSG00000169953.11,71.16537816111666,2.9004600374178127,126.39685052084747,69.92791058480805,9.797771886800152e-07
ENSG00000165246.12,1332.120567218694,40.71958446458717,464.8648092426574,1151.5624445312385,4.597745009313909
ENSG00000235193.1,29.957820269075313,94.79904454933124,17.90917251905695,36.48121500498855,11.398218549817067
ENSG00000099725.14,176.93722374036955,43.29549228658133,174.58721011857628,137.3589511262419,11.580111321435048
ENSG00000099715.14,2085.392674526745,33.075130429627755,170.46308587088785,689.6624183516835,5.028734449119592
ENSG00000277930.1,10.037079625189557,13.912208161473714,7.163669007622779,20.600882308046533,2.2796437099634135
ENSG00000002586.18_PAR_Y,138.26455833263458,169.09331197627606,784.1746097539312,380.6575564688555,476.41817965783383
ENSG00000169100.13_PAR_Y,856.0908031430872,938.3696235397249,5528.042190629827,1154.8218317734875,3897.484054487348
ENSG00000198223.16_PAR_Y,83.09319952363464,72.9811725531196,162.32497878650318,178.442181696204,133.98377940938963
ENSG00000178605.13_PAR_Y,157.27798030071716,182.87184067425355,745.8865898254395,144.12950579954475,873.0397108921082
ENSG00000182378.13_PAR_Y,263.96987662938756,229.17092539124516,287.4350552618564,159.13285400987505,290.1895257035027
ENSG00000124333.15,543.86521529143,218.42532558476148,437.97955945704905,377.67686178713643,413.75761300206943
ENSG00000185973.10,512.4515601796633,415.9410565055475,159.30549229979016,418.69251240143376,242.62703933882602
ENSG00000224533.4,48.37657950481672,70.01293760418989,39.40017954192528,47.30740429197715,25.076080809597546
ENSG00000155959.10,1410.898112287797,564.310528702438,1776.5899138904492,1118.9566110546486,1326.7526391987064
ENSG00000185515.14,543.4406208003087,583.5361592574933,372.234987139591,507.4519065612757,348.7854876244022
ENSG00000214827.9,41.54187564400566,56.14242821163618,113.02460867604321,74.5167689902716,125.37333715248684
ENSG00000182712.15,59.277884633576264,57.87263888147843,171.73123437696228,65.42756397968446,173.2599888527203
ENSG00000165775.17,1007.4238844561777,836.5503254210648,1352.144316106052,1181.0285013065793,1465.7744312071154
ENSG00000160219.11,77.01637090443836,109.00929322045904,82.38219358766196,108.20866617914103,84.34681726864629
ENSG00000272681.2,7.943373655538145,12.972352498857273,5.3727517557170845,3.670201606367448,9.118574839853654
ENSG00000160211.15,243.69534565036264,225.4679978470581,1081.7158110682915,228.45613330992828,873.1035409159873
ENSG00000261773.1,2.880559641257242,2.562136339171115,14.327338015245559,5.9805270499981225,18.237149679707308
ENSG00000126903.15,73.74232681618538,52.52373089959937,435.19289221308384,106.45338148996659,325.9890505247681
ENSG00000196976.7,168.80079497767437,97.36118088850236,1187.3781380134756,165.660599284948,964.2892893145238
ENSG00000071859.14,420.56170762355725,391.3663258083878,2446.3929661031793,370.79267709988363,2183.89867414495
ENSG00000203879.11,7043.544434802207,3843.204508756672,28489.911643315794,5435.102983038294,20074.54250993782
ENSG00000071553.16,1841.1730670216737,1010.3720600112812,9305.946315179852,1432.1328905548503,6085.144140753738
ENSG00000013563.13,122.65422952473335,200.91568584286617,656.2189448570252,293.5553663545678,538.2626338654313
ENSG00000280195.1,39.60354706140367,25.77528373228685,37.035273310783815,46.26565628513798,46.258302198206586
ENSG00000169057.20,1917.5078975149906,2523.7491314694835,2175.964461065419,1893.4229029753058,2519.0746888208705
ENSG00000184216.12,484.741152542697,518.5469304803331,1609.9235725936014,468.5485781010379,1396.4162713314784
ENSG00000177854.7,47.24117811661876,32.667238324431715,136.1097111448328,38.27537311998798,125.38040404798772
ENSG00000089820.15,67.09284294030716,97.54949790943141,628.7462742127918,79.52546039464502,616.2606434018294
ENSG00000180879.13,483.20005313462434,355.12170462038836,1669.4644075504582,647.5176442303467,1160.354605877347
ENSG00000067829.18,497.1845940809999,429.1578368111617,2181.2476669585412,667.4268187797904,1791.7839985252733
ENSG00000198753.11,426.55903279665483,364.83156081176224,2268.2325178836004,562.8943825782833,2020.68986237383
ENSG00000260081.1,44.36061847536152,34.58884057881005,107.45503511434168,60.40332320498104,34.1946556494512
ENSG00000262919.7,168.2246830494229,102.48545356684458,1130.0687859524935,179.36856533624868,740.8842057381094
ENSG00000063587.13,547.8824437671274,467.58988189872844,865.0130326704506,656.0638173847941,597.2666520104143
ENSG00000235961.5,245.77626193520686,128.74735104334852,3259.4693984683645,185.9943912549416,1673.2584831131453
ENSG00000183837.9,871.0812355161898,304.2536902765699,3986.5818027420764,339.09588373489356,2420.981619981145
ENSG00000198883.11,188.3886005382236,64.05340847927786,836.3583566399594,218.2892373249315,430.8526611830851
ENSG00000147383.10,267.89204663692345,149.24444175671744,494.29316152597175,257.7607158549191,439.97123602293874
ENSG00000198930.12,5.185007354263035,1.2810681695855575,10.745503511434169,6.492161139125462,29.635368229524374
ENSG00000268089.2,37.44727533634414,33.30777240922449,143.2733801524556,117.81638288496302,148.17684114762187
ENSG00000011677.12,780.234145550219,157.74432906191763,1276.9240006087605,216.08361894889214,1105.6271993322555
ENSG00000130032.15,476.2567521753378,498.11389317544354,682.1496357473677,403.9200125352331,682.7054186161333
ENSG00000160131.13,1884.8077844674383,908.1492254192016,1499.0944493766694,1447.2815655724955,1421.3852088867077
ENSG00000063601.16,816.9267142605537,782.0921175319828,1001.1227438152833,816.3419423247437,1075.991831102731
ENSG00000171116.7,39.643241173260186,131.30948738251962,48.140572098125844,40.06953123498742,88.52038897284731
ENSG00000269556.7,334.3004686064679,393.2443717450002,508.6240813757212,248.2020394709071,519.7587658716583
ENSG00000236337.1,16.95929488790201,27.093310718564954,1.8125694414812346,10.860637122796591,9.259069281698698
ENSG00000184258.6,494.53275087525833,1431.2990338328557,320.57418809111937,408.33184734001674,425.08744224058756
ENSG00000203930.10,485.2296954578539,822.8300853248035,290.25216809910404,359.951775716352,389.76208331099457
ENSG00000230707.1,28.805596412572417,26.261897476503925,89.54586259528475,29.902635249990613,36.474299359414616
ENSG00000101974.14,258.6742557849003,575.8407827627931,98.50044885481321,591.4741252448143,161.85470340740235
ENSG00000234062.7,60.428380154294416,149.8619166144577,42.399249571966564,103.78367421484741,62.33320981901359
