	int__beta	int__p	int__padj	Subject.death__beta	Subject.death__p	Subject.death__padj	counts__beta	counts__p	counts__padj
ENSG00000224204.1	2.90095015089352	0.41350248778054055	1.0	-0.03963852220267756	0.07245003740590672	0.09156017337104352	-0.01768442238694775	0.24603581968285204	0.8171684318644696
ENSG00000281371.1	2.3349918074542586	1.0	1.0	-0.04210893311792545	0.04048842216015014	0.08284389988477306	0.0026954181355099433	0.5607237296092022	1.0
ENSG00000234129.7	1.8928733950013155	0.2802200363495686	0.9203160407886041	-0.037751873630448615	0.036101488181272345	0.08284389988477306	0.012720234262294992	1.0	1.0
ENSG00000228543.1	3.87002255816777	0.19325710982190547	0.9203160407886041	-0.05195126281541965	0.020204509379675883	0.08284389988477306	-0.022089769113127468	0.14030132755318703	0.5579996622889251
ENSG00000205663.5	1.5920627547414137	0.35487392082271774	0.9430310079162922	-0.03474538950846308	0.059444074488074095	0.08372767305589736	0.012646455299132414	1.0	1.0
ENSG00000234449.2	2.257125505002578	0.14790490396614064	0.9203160407886041	-0.04066520972520405	0.05406153125136348	0.08284389988477306	0.000280182936776432	1.0	1.0
ENSG00000205664.10	1.4959908857489108	0.12037670721045468	0.8745382296194083	-0.03771695297158803	0.02800734677630523	0.08284389988477306	0.0030481429270432536	1.0	1.0
ENSG00000228459.3	1.8924987452995083	1.0	1.0	-0.04662509754603565	0.01578748518912576	0.08284389988477306	0.053508186902596	0.00023388086800768537	0.010843898203984422
ENSG00000236871.7	2.8812213332128165	0.0334139554775118	0.5119849842018068	-0.03840078231956843	0.163851100043648	0.17496848787410033	-0.025324221934141668	0.006026540713497508	0.07418000142265323
ENSG00000226179.6	2.4247624296456887	1.0	1.0	-0.03580832628081528	0.05803507916362871	0.08329092613705355	-0.004167939788335421	1.0	1.0
ENSG00000225929.1	1.7483426343392299	0.25421537847215137	0.9203160407886041	-0.039745621702926545	0.0560677186426104	0.08295277857680944	0.04569267220842274	1.0	1.0
ENSG00000272821.1	2.2057373955057797	1.0	1.0	-0.04703936490979916	0.0075346517982400885	0.08284389988477306	0.001319999723572826	0.04763832601000928	0.2723147865327716
ENSG00000279182.1	3.2583736013801943	0.3837243023726793	0.9693529103967193	-0.02570206279910292	0.44232059310256366	0.4506717740919572	-0.07354545323783271	0.001309347252925308	0.029505691858213612
ENSG00000272836.1	2.333515489097315	1.0	1.0	-0.03475392061802068	0.0645729756911726	0.08618605602629152	-0.01745570618039468	1.0	1.0
ENSG00000273253.2	2.6576134121823185	1.0	1.0	-0.039875354435405845	0.04869495096341048	0.08284389988477306	-0.003036864366783775	1.0	1.0
ENSG00000273188.1	2.0003533255049604	1.0	1.0	-0.04269026523102333	0.028800111742974366	0.08284389988477306	0.004218128200460215	0.1213033413883653	0.5033686424954373
ENSG00000280395.1	1.7741779112735712	0.21417173915423215	0.9203160407886041	-0.03955464017856426	0.04051880723130663	0.08284389988477306	0.016888055098754996	1.0	1.0
ENSG00000273192.1	2.1234225847697856	1.0	1.0	-0.04480314332946651	0.03128717263517855	0.08284389988477306	0.00815129411649895	0.24591249532546122	0.8171250456575281
ENSG00000279494.1	1.7139019928516084	0.2252980271618572	0.9203160407886041	-0.04116761834203292	0.19478967522081292	0.20507487071127378	0.04362792395378313	1.0	1.0
ENSG00000260613.1	2.0282872557005542	0.4347263813120906	1.0	-0.041230969255442874	0.05848687063435842	0.08341265089064638	0.019967775534007602	1.0	1.0
ENSG00000279345.1	1.9407134508132078	0.31553096338218023	0.9238607699518385	-0.03993659607969285	0.048308949122316536	0.08284389988477306	0.008951576640979581	1.0	1.0
ENSG00000213279.2	1.9021671405855063	0.20781594714939633	0.9203160407886041	-0.04002365351539401	0.05085008814438463	0.08284389988477306	0.0025527645115070675	1.0	1.0
ENSG00000188511.12	0.9074342166075207	1.0	1.0	-0.056652175792395794	0.05562269220533933	0.08295277857680944	0.057310086184010664	1.0	1.0
ENSG00000205632.3	3.2318080746718802	0.025663302850330583	0.4538816839480545	-0.04269294222023281	0.042457231948271335	0.08284389988477306	-0.013971924972249965	0.0006307199638204697	0.019645024833894482
ENSG00000281732.1	2.0631930416644906	0.6327082023266	1.0	-0.039973405506093566	0.0479241920050123	0.08284389988477306	0.00749320697086703	1.0	1.0
ENSG00000279712.1	1.85619600695548	0.35413258091714017	0.9421353490224699	-0.03886159732316255	0.04484710769662392	0.08284389988477306	0.003524720178847385	1.0	1.0
ENSG00000260708.1	0.8743794646298214	1.0	1.0	-0.0441622348241086	0.04516289094407688	0.08284389988477306	0.010996044788544523	0.0409125608379155	0.24789805602567175
ENSG00000277232.2	2.1391946193691513	0.8009215354695801	1.0	-0.042522772746203266	0.055183953092584725	0.08291129361240156	0.008654244504190625	1.0	1.0
ENSG00000280384.1	1.7583573637866552	0.18686392162033827	0.9203160407886041	-0.038002362685755756	0.099984558570958	0.1149782691971115	0.021087959239469854	1.0	1.0
ENSG00000231010.1	1.880028423754299	0.2729000563112496	0.9203160407886041	-0.04166073772811948	0.04820235282168117	0.08284389988477306	0.02174247613845393	1.0	1.0
ENSG00000197182.13	1.8329275200974162	0.31087601747869387	0.9238607699518385	-0.04022878193060335	0.052405806962776524	0.08284389988477306	0.002589392992272974	1.0	1.0
ENSG00000280424.1	1.4633562800332847	0.1583704299339449	0.9203160407886041	-0.03499430868604756	0.11723829536112751	0.1307410296678932	0.039081410799792084	1.0	1.0
ENSG00000279954.1	2.553718438878558	0.549839414270131	1.0	-0.04205109382906746	0.042793732235291704	0.08284389988477306	-0.012111526518228225	0.5970489258960872	1.0
ENSG00000226328.6	6.251107058875838	0.33415019469290286	0.9314941870819969	-0.048046745758011156	0.03079099828300269	0.08284389988477306	-0.0062221381474027735	0.2647052596468261	0.8556536534604401
ENSG00000279933.1	3.015799435992408	1.0	1.0	-0.0880470052101131	0.07053768595851106	0.09007269540129563	0.04274824191706726	1.0	1.0
ENSG00000279175.1	1.6868690623808635	0.2632561843181189	0.9203160407886041	-0.03931493744597466	0.04482322873331657	0.08284389988477306	0.006015102837318438	1.0	1.0
ENSG00000223843.4	1.124026338667391	1.0	1.0	-0.041080767552584586	0.047169833861342325	0.08284389988477306	0.03669139893414627	0.5771529193985163	1.0
ENSG00000230319.1	5.166597099533225	0.00911335932102364	0.29032820422289096	-0.05438949763597738	0.009295877516757534	0.08284389988477306	-0.029387276956643404	0.009301520012507614	0.09652348982503574
ENSG00000270022.3	1.7771515040591437	0.1919975743140523	0.9203160407886041	-0.034540975120877976	0.02910882159695627	0.08284389988477306	0.007305333781421379	1.0	1.0
ENSG00000229891.1	2.085066728839704	1.0	1.0	-0.05403716825670661	0.0045421414827815365	0.08284389988477306	0.010564015103180686	0.00345697010973689	0.0522063372540892
ENSG00000232710.1	2.898923319840831	0.2102812317608227	0.9203160407886041	-0.03897995581796624	0.08265889383547009	0.09975167072482112	-0.01315473119840311	0.17262627240155048	0.6413851440167382
ENSG00000237037.9	4.775701014477879	0.24628582473948502	0.9203160407886041	-0.04585722661809227	0.03639771513949386	0.08284389988477306	-0.003483463867376439	0.1860539944603008	0.6759786606639083
ENSG00000270083.1	1.789517855655215	0.34206251462471615	0.9346263750828282	-0.042275306472189265	0.06158842769519879	0.08468908133167348	0.059831456974041484	1.0	1.0
ENSG00000184068.2	1.7554221441858675	1.0	1.0	-0.04367819105116296	0.04098313266915088	0.08284389988477306	0.006815594336282091	0.5513638448672535	1.0
ENSG00000273424.1	2.3605826268351744	1.0	1.0	-0.04656683077268292	0.027592669241299217	0.08284389988477306	0.017035964583177986	0.3315227935000399	0.9909315977692363
ENSG00000235513.1	2.298449980603701	1.0	1.0	-0.04212368756920378	0.08416827863131049	0.10096746456613034	0.0011431088873498398	1.0	1.0
ENSG00000227188.1	2.1953119116779205	0.38229249288745404	0.9681091121021056	-0.04240518695501388	0.053755522876270834	0.08284389988477306	0.010073919607749636	1.0	1.0
ENSG00000279833.1	2.304794601508971	1.0	1.0	-0.044078259768894665	0.05992156502060919	0.08393297142982353	0.0023301586454823114	1.0	1.0
ENSG00000272669.1	2.3463888687623022	1.0	1.0	-0.05177429724299304	0.018702403931528	0.08284389988477306	0.0381772686812821	0.13111178081414132	0.5324520993026761
ENSG00000244491.1	2.3444438043359574	1.0	1.0	-0.04293235950680202	0.03722534879299744	0.08284389988477306	0.0007039616842880314	0.1068662056924562	0.4649950739862849
ENSG00000230912.1	2.781045593676985	0.08754048123931668	0.7794030283075177	-0.042635789223497846	0.028218729068306914	0.08284389988477306	-0.035212158756708786	0.06810018507418747	0.3441579097691583
ENSG00000279080.1	1.815556482996034	0.2503945395662307	0.9203160407886041	-0.03856043784834839	0.04160095028610866	0.08284389988477306	0.0011720544267691227	1.0	1.0
ENSG00000233739.1	2.3031490108693546	1.0	1.0	-0.0496869284864328	0.005167689187239755	0.08284389988477306	0.010258902796098212	0.014124539546484516	0.12652896297299362
ENSG00000273214.1	2.2351417588972153	1.0	1.0	-0.033356896814228015	0.1670595922242415	0.17807434134091876	-0.04349088126942348	0.3496688630595691	1.0
ENSG00000222044.1	2.311965102501303	1.0	1.0	-0.03923300544717883	0.11959716578961777	0.13296167812117946	-0.002979186634319819	0.2993115791123624	0.9267570373184837
ENSG00000279738.1	1.7119888859779264	0.22227818996948068	0.9203160407886041	-0.039485276819367136	0.046714733733885905	0.08284389988477306	0.001408118169254976	1.0	1.0
ENSG00000215403.1	1.8668737302004212	0.15180150690203686	0.9203160407886041	-0.03987947279416664	0.042307890350886335	0.08284389988477306	0.03641193347601889	1.0	1.0
ENSG00000261675.1	5.715215753676792	1.0	1.0	-0.05899882678775761	0.09623551115488116	0.11155917674361093	-0.0026806063128575093	1.0	1.0
ENSG00000279714.1	1.8483601152649902	0.2996762012769286	0.9210330872855077	-0.038100474815970904	0.043662434595176824	0.08284389988477306	0.007742259920797919	1.0	1.0
ENSG00000279217.1	1.7811799890265398	0.2684517790277403	0.9203160407886041	-0.03769299315288586	0.03950324467771993	0.08284389988477306	0.0007522506393913791	1.0	1.0
ENSG00000234891.1	2.7941497734652647	1.0	1.0	-0.04464087567703252	0.1573066811189966	0.16875061278837358	-0.022808161016324893	1.0	1.0
ENSG00000280356.1	1.8245197332791392	0.2746282341247607	0.9203160407886041	-0.037673560043175375	0.037589350092035345	0.08284389988477306	0.006286263230905267	1.0	1.0
ENSG00000224404.1	3.8062510675325627	0.023592252024893456	0.437377379198127	-0.05849476463498499	0.002858294400008621	0.08284389988477306	-0.0214756952360146	0.021648903110342732	0.1641105945997199
ENSG00000224973.5	2.042182176366817	0.432543564523471	1.0	-0.03930469392478328	0.04138509075152608	0.08284389988477306	0.0052169440023083135	1.0	1.0
ENSG00000234626.1	2.444143183467591	1.0	1.0	-0.04140589747101131	0.05119532723149178	0.08284389988477306	-0.005377031686093532	0.907987208434762	1.0
ENSG00000273325.1	1.9669975154564197	1.0	1.0	-0.042802497169402196	0.03745588606267758	0.08284389988477306	0.02768938583909346	0.014155929348452334	0.12654578453978885
ENSG00000228839.5	2.1690232157289686	0.5470876785048742	1.0	-0.04088778259717089	0.05712419448502093	0.08310581726492779	0.010517052168928164	1.0	1.0
ENSG00000273350.1	1.6895682049169916	1.0	1.0	-0.041382935523748526	0.056171279735795165	0.08295277857680944	0.028224542100652054	0.27017073262149816	0.867867716237034
ENSG00000279699.1	2.0025874291329235	0.423250122086516	1.0	-0.0405026607938903	0.049779025371265884	0.08284389988477306	0.02257136701581483	1.0	1.0
ENSG00000279159.1	1.8486523170650757	0.29326182765701936	0.9209486673284129	-0.04008487411576342	0.050888704916358884	0.08284389988477306	0.0006589616235430358	1.0	1.0
ENSG00000225465.8	7.584499699705895	0.007319928277787602	0.2631423285078583	-0.07828977495689582	0.002862803833758587	0.08284389988477306	-0.0010172822430958115	0.003779506756297346	0.05482416097433575
ENSG00000237015.1	2.211993647653438	1.0	1.0	-0.04321579584008286	0.02363397584902749	0.08284389988477306	0.013963031366808558	0.24647355388680103	0.8178456709235101
ENSG00000177993.3	1.5033187911087589	0.43252221396356416	1.0	-0.039644275118623534	0.04945003886363675	0.08284389988477306	0.020204539596534895	1.0	1.0
ENSG00000235954.6	2.1750973876524644	0.40092199470168366	0.9871046580175133	-0.0418503994439483	0.08899189087647419	0.1052061106919907	0.0003120032512522262	1.0	1.0
ENSG00000280025.1	1.763969437395099	0.24455187786407284	0.9203160407886041	-0.03776315401612906	0.042287780892358295	0.08284389988477306	0.0055592364228265806	1.0	1.0
ENSG00000279440.1	1.6921818513298397	0.2622461593808124	0.9203160407886041	-0.036489198079654526	0.04082117402330321	0.08284389988477306	0.008393872831439945	1.0	1.0
ENSG00000223704.1	1.9400974689819708	0.30999826664191255	0.9238607699518385	-0.038687474445480395	0.042709884405828125	0.08284389988477306	0.0022209053452642694	1.0	1.0
ENSG00000244625.5	1.3272332621004272	0.19139229523848844	0.9203160407886041	-0.03781281919059045	0.03244817104784348	0.08284389988477306	0.016347814111698614	1.0	1.0
ENSG00000225783.6	4.860453243995849	0.2703975080165978	0.9203160407886041	-0.037908622910518545	0.07075716770919904	0.09023599928993899	-0.00015441325855933155	0.06127809985962618	0.32139766421617705
ENSG00000261188.1	2.3302859791072845	1.0	1.0	-0.04143588923639554	0.054890336397711126	0.08291129361240156	3.542363231420745e-05	0.9951562466650367	1.0
ENSG00000232464.1	2.1783878259588305	1.0	1.0	-0.04271718291502179	0.040931554407463544	0.08284389988477306	0.008286229490374646	0.17204992127103036	0.639832157482068
ENSG00000272977.1	1.72757278979883	0.21533524359437362	0.9203160407886041	-0.038329455587936746	0.03826202010635282	0.08284389988477306	0.002893438266295219	1.0	1.0
ENSG00000272942.1	2.677037983513111	0.4346469270591986	1.0	-0.03917191720085331	0.07770696275246003	0.09580327482597731	-0.02174080162945069	0.3286432809721249	0.9847813354628092
ENSG00000279298.1	1.846324886639457	0.32850847023932606	0.9281481534556886	-0.03832484055838064	0.04365746490005473	0.08284389988477306	0.022988806248020213	1.0	1.0
ENSG00000279110.1	1.8857048809127954	0.3127185432630898	0.9238607699518385	-0.03856442218431691	0.042671477289891735	0.08284389988477306	0.002078650130038067	1.0	1.0
ENSG00000279548.1	1.8219467151773043	0.20799249366561068	0.9203160407886041	-0.03774036900773428	0.0370981622970028	0.08284389988477306	0.024936279097415373	1.0	1.0
ENSG00000279085.1	1.8330084558300737	0.24450276148280992	0.9203160407886041	-0.039286322985169785	0.04416058394078459	0.08284389988477306	0.005092248217387636	1.0	1.0
ENSG00000282012.1	2.524868974093954	1.0	1.0	-0.038912298897938846	0.04888222778234219	0.08284389988477306	-0.012495069949839696	1.0	1.0
ENSG00000232545.1	2.1133863300276197	0.3108034274020668	0.9238607699518385	-0.03984401639316319	0.042299607971859055	0.08284389988477306	0.007324389023733191	1.0	1.0
ENSG00000273295.1	2.3584162901145684	1.0	1.0	-0.04189865897079136	0.028069722571151146	0.08284389988477306	0.00014019110568202968	0.8162091052878363	1.0
ENSG00000218537.1	2.1258734841217217	0.6368109488819935	1.0	-0.04625274321528117	0.09777709260416811	0.11294468969559406	0.010891558590565625	1.0	1.0
ENSG00000279467.1	1.783569537048973	0.23404316833620975	0.9203160407886041	-0.038371910635736646	0.03865374958448087	0.08284389988477306	0.002643719149633909	1.0	1.0
ENSG00000272973.1	2.5203976798261207	1.0	1.0	-0.04206879081833259	0.053868200323776816	0.08284389988477306	-0.0020774108290478903	1.0	1.0
ENSG00000273000.5	2.3053107978796983	0.46069630140429396	1.0	-0.040530165563000264	0.07581730706897605	0.09425717241958512	-0.00010480432357265925	0.8554241254146554	1.0
ENSG00000228315.11	3.0596015601813455	1.0	1.0	-0.013637553814187919	0.2994272862885893	0.3082277058633673	-0.0018022545095203876	1.0	1.0
ENSG00000280623.1	1.966223904777659	0.20307159518522844	0.9203160407886041	-0.04030042031782748	0.04905294450204578	0.08284389988477306	0.0004774747645517054	1.0	1.0
ENSG00000279278.1	3.2527284403801926	0.10330820964414422	0.8284337933742927	-0.03694128901987871	0.10625085004421553	0.12059022450029487	-0.0015494013094282592	0.02595452321379399	0.1839219978336531
ENSG00000197210.7	2.1493080323481744	0.7551868981643297	1.0	-0.05253173748966864	0.0493759993685049	0.08284389988477306	0.0058759154323518884	1.0	1.0
ENSG00000230513.1	2.3548423113008345	1.0	1.0	-0.04191814282467147	0.012641464542657133	0.08284389988477306	9.445938789687178e-05	0.7893675196871179	1.0
ENSG00000272600.1	2.237745068664931	1.0	1.0	-0.04370881369592635	0.037079699962862867	0.08284389988477306	0.016372793172219454	0.044921906613572204	0.263287863293876
ENSG00000243762.1	2.1331780104992766	1.0	1.0	-0.04057586534788041	0.088782753607344	0.1050232246059793	0.0060741681637097675	0.13516367360074955	0.5445830503882618
ENSG00000273300.1	1.8670036560699679	0.4300582483079397	1.0	-0.0418806643524056	0.06844085600266814	0.08861217254727197	0.011370614516344867	1.0	1.0
ENSG00000272682.1	1.6215468087951872	1.0	1.0	-0.04326788126395975	0.040234414188528245	0.08284389988477306	0.02189904431054945	0.08561128302277998	0.3995623572145866
ENSG00000280418.1	1.835723349299818	0.2728982664478503	0.9203160407886041	-0.0373843435436219	0.03877715277725191	0.08284389988477306	0.012224582437213433	1.0	1.0
ENSG00000280007.1	1.888249151981161	0.2419731300636584	0.9203160407886041	-0.04009644263622983	0.0467162908743638	0.08284389988477306	0.0008965790512318649	1.0	1.0
ENSG00000269220.1	0.5282078404693444	0.2705253832587652	0.9203160407886041	-0.031041518843826665	0.02944773723727334	0.08284389988477306	0.08465495382263945	1.0	1.0
ENSG00000236754.5	2.1624370090420353	1.0	1.0	-0.046388957159559575	0.019343029787921684	0.08284389988477306	0.0036948460773383656	0.12643547078613893	0.5186228887614994
ENSG00000185837.3	2.2165391996604726	1.0	1.0	-0.049398543396983075	0.03187474401217483	0.08284389988477306	0.045983589166078524	0.3947520740474326	1.0
ENSG00000235478.4	4.90082241509333	0.0017951108817633177	0.1361487703835889	-0.0581940145170776	0.0025983840922284562	0.08284389988477306	-0.024531029913116724	0.0006989417590118618	0.020852062709901562
ENSG00000273203.1	1.754618307338418	0.2608674366587568	0.9203160407886041	-0.03948880484579167	0.04780672990126178	0.08284389988477306	0.0031897608910129247	1.0	1.0
ENSG00000283633.1	2.1898940973039958	0.6557686039812028	1.0	-0.044243049056288127	0.12582851479068802	0.1388681930281339	0.001789163435523342	1.0	1.0
ENSG00000206195.10	3.0658426750530614	0.2608477792601569	0.9203160407886041	-0.045097466298303225	0.03239956179053183	0.08284389988477306	-0.0014252128375645801	0.24743322782517696	0.8198549674224519
ENSG00000280341.1	2.033359042393413	0.3365955929942559	0.9317857913918473	-0.03859011814866185	0.03807525438989079	0.08284389988477306	0.0006378526909827657	1.0	1.0
ENSG00000228137.1	1.9681200934805922	0.29265058912957953	0.9209486673284129	-0.041320029892452384	0.05786187968449508	0.08329092613705355	0.03706809610596016	1.0	1.0
ENSG00000215424.9	1.8341655333105886	0.4849014456799574	1.0	-0.04914657825906295	0.05763212423430453	0.08321446823299208	0.004411577909075216	1.0	1.0
ENSG00000223901.2	2.045733840799658	0.31398398900443714	0.9238607699518385	-0.0430067089307168	0.0671358959698205	0.08768762355979207	0.02244180502636407	1.0	1.0
ENSG00000233922.2	1.8384351069304112	0.2735890161708827	0.9203160407886041	-0.038215658764526865	0.03766178973019141	0.08284389988477306	0.0014839255660315084	1.0	1.0
ENSG00000223768.1	2.9128506179219156	1.0	1.0	-0.043573343460805845	0.12192621460181086	0.1351744945046702	-0.0007666197932636689	1.0	1.0
ENSG00000215447.7	3.546561689001566	0.0299400826027294	0.48573430436985865	-0.05058095444338561	0.007422136517165501	0.08284389988477306	-0.003610759181341196	0.01487620408404089	0.13010918048720463
ENSG00000182586.7	2.097672902689576	1.0	1.0	-0.04242425985166643	0.03845626508322331	0.08284389988477306	0.028314243855236634	0.14093810545268115	0.559858970373202
ENSG00000273027.1	3.004412660123627	0.32193544705397203	0.9255953710361972	-0.039699522761479804	0.08901344788301357	0.10522174471942876	-0.04848262959953883	0.07461226003743793	0.36635173533970844
ENSG00000227039.6	1.8488407834444438	1.0	1.0	-0.044190619200408086	0.06312458254588449	0.08540189402289457	0.011708721090212383	1.0	1.0
ENSG00000182912.6	2.010766357739214	0.5552413563367372	1.0	-0.04663246405070957	0.061361156207527134	0.08456689864813417	0.0668273693599915	1.0	1.0
ENSG00000184441.4	2.3411535396463274	1.0	1.0	-0.0351330568685842	0.03960721965758751	0.08284389988477306	-0.0008705231834799294	1.0	1.0
ENSG00000275799.1	1.7775651147679896	0.3832775169858875	0.9693311990102996	-0.04221792531928453	0.0630197770356471	0.08534302966302378	0.03098366392783827	1.0	1.0
ENSG00000232124.1	1.8553341431227868	0.16837981394383827	0.9203160407886041	-0.03883913778712409	0.038631914768820774	0.08284389988477306	0.02199835603508074	1.0	1.0
ENSG00000225331.1	2.337836036736848	0.8981023805367659	1.0	-0.03824503429919699	0.23410646166634463	0.24367407130822516	-0.0076155783895127645	0.17914485331289143	0.6588375693481731
ENSG00000215458.8	2.175121228373382	0.165442137636176	0.9203160407886041	-0.045049911891191945	0.1947418119643729	0.20504219068524637	0.010784908768813604	1.0	1.0
ENSG00000188660.3	2.358484327706389	1.0	1.0	-0.04193165445333769	0.03547484392359013	0.08284389988477306	0.0010607336388702788	0.792481973088407	1.0
ENSG00000233056.2	2.207182530613842	0.5693161425413925	1.0	-0.042605785554078915	0.05014475785498829	0.08284389988477306	0.0033686232342482465	1.0	1.0
ENSG00000239930.2	1.6778677821839927	0.08520629174892314	0.7694454342896522	-0.03865435732609302	0.040575619426154175	0.08284389988477306	0.016090472669025586	1.0	1.0
ENSG00000280109.1	1.669339608996044	0.22319622006104844	0.9203160407886041	-0.03564545402991408	0.29644901123891365	0.305270485685975	0.007532749511976826	1.0	1.0
ENSG00000226496.2	2.753294770024442	0.35117142131462453	0.9398808757057656	-0.041529879611118765	0.05878136550102031	0.0834984416985183	-0.023968342936774727	0.16399349781860728	0.618441679100599
ENSG00000233756.5	2.1683130412536973	0.514805132706073	1.0	-0.040336013216362904	0.04368550972636398	0.08284389988477306	0.005827663822112403	1.0	1.0
ENSG00000235123.5	1.5825328926622522	0.24534312259251478	0.9203160407886041	-0.03597829734330851	0.036112225295536926	0.08284389988477306	0.040470862934407804	1.0	1.0
ENSG00000184809.12	1.8240027537565573	0.19525613272922027	0.9203160407886041	-0.04040056950720663	0.16724526158497133	0.17825583771252113	0.005119809057184001	1.0	1.0
ENSG00000255568.3	3.452126895135694	0.03636485282152613	0.5294859796673909	-0.044738622747472485	0.030237219502532664	0.08284389988477306	-0.05249858776810828	0.016226848030910346	0.136955070639302
ENSG00000272991.1	2.3128787353950964	1.0	1.0	-0.04172688000618124	0.044776282101507636	0.08284389988477306	0.0006630305457687683	0.46018760615793575	1.0
ENSG00000237721.1	1.993644555984569	0.4131697637166486	0.9994037404455263	-0.04512875055722294	0.09141078523957069	0.10729320062265772	0.0355597273174051	1.0	1.0
ENSG00000232837.1	2.197021155337015	1.0	1.0	-0.048696052225993776	0.011552163059867948	0.08284389988477306	0.015534073863729634	0.044473410043584294	0.2613871327542574
ENSG00000223806.7	1.7059764518941347	0.10303966940604559	0.8274267729515647	-0.03769212988940682	0.021640499701502947	0.08284389988477306	0.013717645730414342	1.0	1.0
ENSG00000273210.1	2.1578237198879413	1.0	1.0	-0.043895952079413124	0.018263356483346205	0.08284389988477306	0.02257289805202291	0.16237516239233063	0.6143401510941079
ENSG00000228677.1	1.9576339300768122	0.2567012720611208	0.9203160407886041	-0.03888645011012618	0.03245864965080625	0.08284389988477306	0.015427346847591719	1.0	1.0
ENSG00000270116.1	1.8891498051222986	0.333824534070275	0.9314658055033069	-0.037378863599209305	0.03784610490986884	0.08284389988477306	0.012576157512013676	1.0	1.0
ENSG00000228107.1	1.881760186950957	0.634988092696195	1.0	-0.04447509831820598	0.06900637036385449	0.08901579541391849	0.02342085693645174	1.0	1.0
ENSG00000230212.6	2.164101919174404	1.0	1.0	-0.05231709302098234	0.0751812875508946	0.09374034455687157	0.03086277399102396	1.0	1.0
ENSG00000272958.1	1.742527355213922	1.0	1.0	-0.05050544062534573	0.017599702176850807	0.08284389988477306	0.06155209362510124	0.013866092085197512	0.1256414473050519
ENSG00000214955.5	1.855598858225475	0.3463757289175895	0.9366831561933319	-0.037661723183953985	0.04251737119543819	0.08284389988477306	0.022798370774502683	1.0	1.0
ENSG00000227456.7	1.691864979159636	0.3545717867791378	0.942769201300542	-0.036459098644915554	0.045065165147577635	0.08284389988477306	0.005149794596355705	1.0	1.0
ENSG00000231355.1	1.8740900542358656	1.0	1.0	-0.04885656455898549	0.019349513563136744	0.08284389988477306	0.05877969420302678	3.5466310859044725e-05	0.0036330998349457717
ENSG00000279690.1	1.9888618461411827	1.0	1.0	-0.05303053667666645	0.01940584789860611	0.08284389988477306	0.05897186848973633	1.29110003204147e-05	0.002243651365693514
ENSG00000238197.5	2.762192374931631	0.06331429064870608	0.6876768606905048	-0.04277623528946952	0.024531123679557898	0.08284389988477306	-0.001327829724105023	0.27439922207251166	0.8766128770732804
ENSG00000186842.4	1.4711620726622687	0.2280822701676215	0.9203160407886041	-0.04367975499680346	0.04070841796854863	0.08284389988477306	0.015857303534310425	1.0	1.0
ENSG00000273091.1	2.7886649405161092	0.2819443135800913	0.9203160407886041	-0.04072936656573226	0.06012818501982564	0.08401028636316442	-0.03966836215098876	0.14828974322915567	0.5789595936945623
ENSG00000273271.1	0.9075799598280461	1.0	1.0	-0.06483545543537605	0.0025921539152755635	0.08284389988477306	0.037278565416145916	1.687703261710194e-05	0.0024729125450539684
ENSG00000234509.1	1.9651881011749044	0.2882883854831324	0.9203160407886041	-0.04009482796305656	0.04948884183149094	0.08284389988477306	0.008963879088980546	1.0	1.0
ENSG00000174680.9	1.5800622423694495	1.0	1.0	-0.03777303969913146	0.08994681562596707	0.10604801021372802	0.020073660674605164	0.06834412226581854	0.34478857585006867
ENSG00000215533.8	1.7078120218809607	0.2528041670121983	0.9203160407886041	-0.037998770837951765	0.03964561324025395	0.08284389988477306	0.0331664637942119	1.0	1.0
ENSG00000232855.6	2.3002003521741243	1.0	1.0	-0.04188776953858149	0.04651601197296984	0.08284389988477306	0.002375080927187685	1.0	1.0
ENSG00000197934.8	1.9273790245249787	0.35867196048603744	0.9468616079151206	-0.03817158496955187	0.03977686664801838	0.08284389988477306	0.001240142150573566	1.0	1.0
ENSG00000232692.1	0.7517518785876403	1.0	1.0	-0.039153192091729176	0.05547801425797383	0.0829375893120465	0.11254489124685278	0.0177473682128223	0.14467229630107364
ENSG00000229025.1	1.8968972538130813	0.316272430849877	0.9238607699518385	-0.03773738837980652	0.038516911771706575	0.08284389988477306	0.00887099879933884	1.0	1.0
ENSG00000273492.5	1.8749171707335244	1.0	1.0	-0.0410227919557607	0.05638166456499294	0.0830045719139688	0.001842451194023469	0.5169099522508133	1.0
ENSG00000233783.7	1.9168488522742901	0.24677495672998395	0.9203160407886041	-0.03868684364046556	0.03113363389480206	0.08284389988477306	0.00555853945908976	1.0	1.0
ENSG00000260583.1	3.404883880547755	0.028601708822081462	0.4760303098059007	-0.042578831853484135	0.03453614816503303	0.08284389988477306	-0.018129251686528795	0.042946866864430944	0.255660302077254
ENSG00000237484.5	1.8739856980950362	0.30305660845771265	0.9222512637897999	-0.03718306167524796	0.03891810994692868	0.08284389988477306	0.0019088063677174557	1.0	1.0
ENSG00000226996.5	1.7788345530021397	0.24498618071366618	0.9203160407886041	-0.03752780956183428	0.04193736027757622	0.08284389988477306	0.013709677875484275	1.0	1.0
ENSG00000233215.5	1.9480045692756551	0.36433288605372527	0.9505378854310945	-0.037886297980642185	0.03934959305537655	0.08284389988477306	0.006142544139758496	1.0	1.0
