gene_id,H_0689_BA9_mRNASeq,H_0709_BA9_mRNASeq,C_0074_BA9_mRNASeq,C_0107_BA9_mRNASeq,H_1106_BA9_mRNASeq,H_0821_BA9_mRNASeq,H_0723_BA9_mRNASeq,C_0103_BA9_mRNASeq,C_0113_CAP_mRNASeq,H_0513_BA9_mRNASeq,C_0106_BA9_mRNASeq,H_1104_CAP_mRNASeq,C_0114_CAP_mRNASeq,H_1105_BA9_mRNASeq,H_0656_BA9_mRNASeq,C_0054_BA9_mRNASeq,H_0802_BA9_mRNASeq,H_1105_CAP_mRNASeq,H_0791_BA9_mRNASeq,H_1104_BA9_mRNASeq,H_0601_BA9_mRNASeq
ENSG00000138741.10,50.0,36.0,265.0,264.0,316.0,137.0,39.0,255.0,341.0,218.0,126.001,160.0,490.0,39.0,32.0,232.0,233.0,373.0,159.0,34.0,83.0
ENSG00000213614.9,342.0490000000001,431.861,1513.52,2217.53,1763.51,1741.97,897.472,1660.77,1584.81,2435.8,1412.49,1484.25,1877.01,634.741,517.5980000000002,1698.99,1886.94,1596.89,1571.39,426.061,848.063
ENSG00000143110.11,149.0,137.0,57.9999,136.249,136.611,329.418,229.0,119.225,111.058,799.467,211.365,258.336,318.148,158.0,108.0,160.065,260.613,197.632,154.411,191.0,85.9999
ENSG00000143093.14,338.0,568.0,1509.87,1784.53,1686.71,1600.37,876.9989999999998,1392.55,681.015,2836.01,1372.47,484.015,910.569,730.0,535.675,1739.0,1776.45,695.045,2074.54,523.0,1020.0
ENSG00000117419.14,567.0,1560.0,2350.0,2131.0,2221.0,1544.0,1617.0,1576.0,1806.0,6600.01,1437.0,1385.0,1880.99,1619.0,1101.0,2381.0,1919.0,1976.0,1914.0,932.0,1407.0
ENSG00000267023.5,70.9268,16.5135,313.512,614.262,405.453,464.342,53.6804,444.767,375.327,146.497,416.384,406.632,604.6569999999998,31.2155,39.6711,404.532,434.455,396.604,505.473,50.0284,111.868
ENSG00000230426.2,8.0,14.0,246.919,551.374,391.457,393.757,20.0,326.6090000000001,348.76,79.0,474.739,441.86,413.0,24.0,10.0,327.0,462.571,260.0,455.076,20.0,34.0
ENSG00000108785.7,26.0,23.1657,10.0,20.0,5.0,47.0,25.0,15.0,16.1201,48.0,28.1622,30.0,21.0,15.0,12.0,17.0,12.0,12.0,16.0,15.0,43.468
ENSG00000181656.6,24.0,91.0,279.0,168.0,221.0,258.0,161.0,233.0,8355.0,432.0,261.0,9179.0,4989.0,175.0,72.0,245.0,286.0,5401.0,286.0,124.0,166.0
ENSG00000104611.11,32.0,41.0,103.0,223.0,117.0,218.851,28.0,169.545,121.0,54.0,172.84900000000005,187.0,235.0,15.0,24.0,103.0,188.0,152.0,214.0,16.0,8.0
ENSG00000130244.12,206.348,466.082,634.243,590.339,559.619,513.354,496.396,601.778,495.162,2051.39,549.501,547.405,485.108,602.359,422.434,555.305,625.7769999999998,406.361,716.664,383.804,515.059
ENSG00000108309.12,2013.34,6820.03,5261.07,4644.85,4854.87,5224.9,7161.48,5229.9,3257.69,28333.4,4328.27,3769.74,3725.61,7660.79,4715.33,5031.98,4669.73,2870.53,5043.19,4812.4,6989.77
ENSG00000278052.1,4.0,14.0,4.0,1.0,6.0,5.0,11.0,4.0,4.0,26.0,4.0,5.0,4.0,1.0,5.0,5.0,5.0,12.0,10.0,6.0,6.0
ENSG00000206149.10,1812.57,782.2589999999999,1577.56,2726.93,2075.34,2892.38,1174.84,2971.2,2039.2,5917.22,1737.95,2279.19,5130.95,636.755,1032.18,1590.88,2559.7,1355.18,2592.53,920.718,1917.62
ENSG00000241489.7,22.8199,6.7899,361.917,1468.56,430.606,3137.26,50.9267,822.497,1136.3,137.72799999999998,561.125,1811.11,2161.82,28.0676,28.6384,415.453,882.8380000000002,705.9960000000002,662.0110000000002,50.889,141.713
ENSG00000196569.11,395.0,94.0,1161.71,2334.51,1684.62,2817.71,169.0,1656.03,1095.34,822.3660000000001,1131.59,1056.37,1927.27,218.0,166.0,1622.14,2613.8,1098.27,1992.4,225.0,432.0
ENSG00000160785.13,439.281,642.384,2048.28,2185.95,2197.48,1470.24,1084.31,1823.77,1382.12,3600.78,1609.54,1062.57,1514.97,1249.19,544.071,2123.8,2086.66,1525.27,2182.74,663.63,1261.48
ENSG00000272674.3,47.1571,33.5681,196.597,420.461,267.111,425.562,50.7119,254.959,328.362,180.727,281.118,318.678,343.215,39.941,46.3957,250.823,369.954,252.078,358.314,38.7685,63.184
ENSG00000187024.13,60.0876,153.74,135.282,97.9121,119.711,116.595,175.297,117.44,73.5454,760.323,91.2074,109.693,97.6873,177.296,124.342,135.924,143.393,127.611,96.3966,104.038,179.713
ENSG00000265399.1,13.9146,1.47056,40.2448,66.5773,33.2175,79.4203,4.41678,43.3358,26.1178,16.1807,45.3306,58.5309,62.2173,5.6142699999999985,5.89203,34.1984,38.0871,60.7773,66.9295,13.2248,8.804110000000003
ENSG00000235314.1,221.407,461.201,734.485,572.668,602.788,452.274,560.631,562.784,219.11900000000003,1837.86,485.244,209.255,288.976,546.476,429.084,636.116,654.248,215.592,555.594,384.892,672.998
ENSG00000138709.17,175.0,205.0,1799.0,1956.0,2064.0,1448.0,402.001,2208.0,1933.0,1270.0,1753.0,1858.0,2164.0,386.0,227.0,2197.0,2055.0,2145.0,2194.0,271.0,416.0
ENSG00000130414.11,947.062,1840.2,3518.46,4961.15,3518.15,3714.92,2926.42,3437.16,3439.1,10215.6,3333.29,3194.05,4363.43,2341.99,1958.85,3889.43,4436.08,3224.18,4085.1,1595.0,2807.21
ENSG00000250012.1,3.32006,3.1332,17.3536,26.1765,21.4829,19.262,8.837069999999997,40.6529,42.3764,25.728,24.3258,23.4545,36.9782,11.5583,8.30575,19.9254,20.2629,38.4654,16.1057,2.0,8.37453
ENSG00000227082.1,32.0,46.0,242.069,230.703,294.001,160.609,63.0,264.198,207.171,291.233,247.016,117.308,191.587,50.6532,36.154,268.067,283.257,160.613,243.984,56.0,90.1249
ENSG00000118217.5,328.385,354.756,2433.29,2901.16,3009.79,1972.45,549.221,2071.49,2478.21,1720.93,2282.18,2014.79,2472.98,459.11,281.595,3022.46,2641.6,2937.7,2617.32,443.968,680.325
ENSG00000197980.11,6.0,6.0,22.2402,44.3046,66.5036,31.476,20.1725,35.3005,121.546,29.2262,25.1594,43.3531,76.35600000000002,14.0,5.0566,26.2377,48.4132,97.8284,21.222,4.0279,6.0
ENSG00000116580.18,340.135,380.125,2401.0,3633.2,2583.65,3212.09,626.749,3332.57,2510.28,2195.85,2743.83,2627.42,3059.77,663.34,462.829,2766.9,3313.7,2545.6,3401.94,450.518,806.528
ENSG00000228288.6,21.0,24.0,7.0,11.0,8.0,13.0,60.0,5.0,2.0,185.0,16.0,6.0,6.0,37.0,24.0,5.99999,14.0,18.0,8.0,16.0,26.0
ENSG00000280063.1,11.5829,3.00082,34.7414,119.528,62.6037,105.274,8.426839999999999,91.3223,74.1468,18.1967,106.431,154.56,148.263,3.00363,12.1972,30.377,62.9968,34.586,102.728,2.0573200000000003,26.9266
ENSG00000188610.12,13.5854,13.8493,37.6535,32.3846,41.38,21.4715,15.4342,29.1068,22.3273,88.1865,33.3986,10.1357,36.8588,29.1405,13.9909,33.8328,38.7591,71.5004,49.1686,10.4835,23.1296
ENSG00000279365.1,10.4377,2.11864,9.72171,21.2364,20.4323,22.6758,4.34992,13.935,15.0849,6.4434,13.5662,22.0006,26.4229,3.0125900000000003,3.13931,7.96255,13.45,27.1208,15.7251,4.16392,5.17496
ENSG00000104299.14,89.0,147.0,282.0,396.001,306.0,349.0,155.0,291.0,336.0,608.0,264.0,384.0,406.0,107.0,116.0,289.0,333.001,333.0,363.0,101.0,134.0
ENSG00000278396.1,2.0,2.0,10.0,17.0,12.0,40.0,2.0,16.0,26.0,15.0,35.0,35.0,23.0,1.0,2.0,14.0,10.0,19.0,38.0,2.0,3.0
ENSG00000162383.11,117.0,73.0,28.0,20.0,17.0,31.9999,35.0,15.0,8.0,313.0,30.0,2.0,57.0,7.0,64.0,10.0,13.0,4.0,48.0,2.0,80.0
ENSG00000113448.17,284.0,462.0,4454.54,4874.53,5017.71,3273.35,578.0,4779.69,2117.99,2305.0,4330.27,2626.23,2543.97,606.0,341.0,5741.98,6154.93,3032.04,7420.15,463.0,761.095
ENSG00000162227.7,154.894,172.726,208.108,257.868,202.811,269.889,248.996,205.012,230.0,1053.54,221.537,234.17,324.302,234.679,198.899,233.473,243.041,234.149,225.421,142.57399999999996,248.69
ENSG00000224043.7,11.0,7.0,107.836,135.0,144.0,84.0,9.0,209.0,75.0,44.8617,143.0,51.0,67.0,10.0,6.0,208.0,170.0,67.0,152.0,11.0,9.67706
ENSG00000200370.1,3.87029,1.125,12.8779,4.1702900000000005,5.16731,3.41142,2.86184,8.17207,6.17447,2.46931,9.17424,6.6484,8.6587,1.99874,1.12421,8.33554,3.19923,12.9409,3.62011,2.93403,0.994474
ENSG00000230393.1,1.17023,2.0,22.0,27.0,23.0,36.0,18.0,27.0,19.0,61.0,25.0,8.0,25.0,33.2185,9.0,20.0,30.0,49.0,31.0,4.6656900000000014,23.9394
ENSG00000261141.1,1.00785,4.45804,46.2114,22.7064,27.4257,18.83,7.7259600000000015,30.3766,30.9507,17.165,34.3084,17.986,22.3057,4.02249,7.6039,37.0308,50.8956,27.1004,42.9638,3.4337699999999995,18.2743
ENSG00000279090.1,10.0,51.0,102.0,186.0,114.0,125.0,123.0,130.0,33.0,482.0,141.0,20.0,42.0,118.0,64.0,150.0,152.0,25.0,125.0,93.0,63.0
ENSG00000077232.16,651.4069999999998,583.747,4569.73,6244.82,5264.19,3958.8,1171.82,4690.8,4998.96,4666.94,4494.58,3326.49,5689.12,843.459,817.057,5701.05,5941.42,3948.67,5058.46,687.867,1718.86
ENSG00000231013.1,3.0,51.0,78.0,47.7161,82.0,38.0,12.0,63.7035,26.0,48.0,109.0,47.4333,24.0,44.8614,5.0,61.0,57.2756,30.0,80.52199999999998,16.0,29.0
ENSG00000153012.11,81.0,89.0,820.0,520.0,932.0,183.0,155.0,628.0,286.0,878.0,438.0,155.0,283.0,186.0,87.0,972.0,506.0,217.0,854.0,76.0,282.0
ENSG00000275318.1,10.0,31.0,130.346,263.094,221.449,199.102,41.0103,165.57299999999995,222.646,236.0,235.849,289.278,299.668,29.0132,44.0284,205.207,267.798,159.737,298.593,25.0,43.0
ENSG00000117643.14,246.739,897.284,1214.54,1655.72,1057.15,2292.02,1144.26,1427.55,962.651,3133.93,1788.92,648.606,818.8330000000002,847.1439999999999,573.845,1320.75,1624.36,497.877,2059.95,734.2339999999998,1003.43
ENSG00000275131.2,337.851,216.193,1578.49,3853.36,2292.66,5653.81,449.645,4010.02,2882.51,656.293,3864.01,4432.24,5590.83,309.9240000000001,129.122,1946.79,3442.05,2324.45,5141.33,410.146,788.8919999999998
ENSG00000270231.3,83.7292,242.501,251.301,381.173,303.11,753.7439999999998,390.609,383.909,470.036,1072.44,469.294,851.573,567.76,110.608,189.571,277.322,453.691,320.298,489.574,188.145,146.325
ENSG00000068654.15,255.523,360.787,1852.08,3040.02,1977.35,2395.52,414.023,2314.77,2215.77,1491.66,2038.55,2162.2,2913.85,408.347,262.262,2046.65,2570.35,1916.16,2448.93,337.024,741.045
ENSG00000164087.7,12.0,58.0,80.0,64.0,93.0,111.0,58.0,79.0,55.0,146.0,58.0,40.0,52.0001,50.9999,18.0,83.0,65.0,67.0,74.9999,20.0,38.0
ENSG00000232352.1,8.0,14.0,29.0,51.0,63.0,20.0,21.0,36.0,16.0,41.0,14.0,27.0,24.0,27.0,14.0,28.0,25.0,88.0,19.0,7.0,17.0
ENSG00000163479.13,436.672,1162.86,1538.46,1253.79,1480.29,1062.3,1191.1,946.859,1344.77,4170.63,1166.81,1401.01,1393.15,1036.51,713.6189999999998,1389.14,1300.83,1764.39,1349.79,671.775,859.9889999999998
ENSG00000223804.5,27.6664,77.333,90.8665,192.722,125.047,129.045,86.3863,146.606,169.672,300.87,181.693,136.951,132.907,64.8016,108.564,141.991,147.667,111.831,180.179,38.0117,43.9759
ENSG00000162627.16,99.0,133.0,397.0,466.0,449.0,306.0,138.0,350.0,289.0,493.0,393.994,267.0,357.0,157.0,118.0,424.0,467.0,323.0,478.0,101.0,136.0
ENSG00000198841.3,25.9819,73.9646,128.328,151.377,108.0,106.6,104.46,81.8998,95.8468,367.236,106.236,72.0,120.128,122.977,58.9053,113.0,120.293,133.0,104.869,59.0,76.7012
ENSG00000279035.1,5.60349,12.2369,26.0897,56.497,48.3513,53.5692,9.46451,32.6408,41.7177,33.9429,64.363,48.122,54.7841,19.904,4.3335300000000005,32.2987,65.9737,49.2643,51.2157,14.7343,5.6072
ENSG00000261662.1,16.0,12.5075,155.53,424.793,331.64,347.111,9.52311,291.844,295.762,72.8759,286.664,315.492,322.512,12.6572,14.0,231.091,354.099,354.3880000000001,335.412,5.4389400000000006,13.8994
ENSG00000180867.10,30.9804,29.2269,46.6678,90.7348,102.365,104.913,29.1997,78.0151,89.3494,107.101,74.4803,92.3824,145.59799999999996,16.5475,26.6196,60.5097,97.12,83.1918,87.7509,16.6636,39.2089
ENSG00000196136.16,96.749,1459.37,23.1988,61.9648,2.92003,1509.63,2975.19,7.00432,221.393,540.567,52.1327,3276.93,2129.03,571.722,6.12786,151.44799999999995,45.9659,2249.52,159.075,496.191,44.7696
ENSG00000114646.9,1323.0,1624.0,2659.0,1440.0,2442.0,915.0,1649.0,1841.01,2002.99,8130.99,957.0,559.0,1189.0,1657.0,1156.0,2482.0,1639.0,1253.0,1325.0,813.0,1854.01
ENSG00000084733.10,1226.0,1165.0,3159.0,3813.0,4134.0,2940.0,1787.0,2855.0,2826.0,5612.0,3483.0,2694.0,3297.0,1216.0,1121.0,4296.0,3590.0,3151.0,3913.0,1318.0,2080.0
ENSG00000145214.13,256.0,571.999,515.0,928.0,581.0,939.001,929.0,746.0,549.0,3386.0,575.0,626.0,902.001,946.0,503.0,508.0,647.0,440.0,586.999,561.0,929.0
ENSG00000169860.6,61.0,78.2628,599.058,1080.87,1410.99,319.894,94.0,1017.0,3420.6,469.0,561.784,2319.9,2170.59,23.0,90.0,1154.89,831.97,4295.75,723.512,58.0,198.0
ENSG00000143842.14,676.363,250.668,330.307,442.949,325.187,563.906,238.814,389.74300000000005,375.99300000000005,894.935,376.506,439.717,538.994,255.755,196.06,241.749,356.228,347.745,433.318,178.175,354.145
ENSG00000142634.12,813.0,2749.0,1154.0,2102.0,977.0,2215.0,4798.0,1412.0,179.0,12218.0,1150.0,220.0,632.0,3447.0,1767.0,1467.0,1250.0,366.0,1216.0,2246.0,2650.0
ENSG00000272100.1,1.62476,5.56895,6.0,20.5927,7.0,13.0,11.8819,8.0,12.0,47.1167,3.08032,10.0,20.0,3.18861,8.74731,3.0,11.0,7.0,14.0,6.77818,8.17882
ENSG00000247596.8,193.0,802.4639999999998,847.868,748.541,697.806,749.623,1027.17,461.317,405.515,3606.29,519.9259999999998,339.784,525.928,1172.99,502.213,772.0,588.585,520.809,565.2180000000002,574.363,813.2180000000002
ENSG00000142910.15,1024.38,441.881,137.327,340.086,210.304,426.68300000000005,162.95,181.039,205.804,1649.52,196.747,226.204,455.526,642.124,213.958,164.94299999999996,257.255,262.35200000000003,236.249,320.786,250.471
ENSG00000263961.6,16.9028,15.0209,101.135,168.07299999999995,151.208,170.884,25.9643,129.287,137.834,65.3872,174.64,165.565,159.153,24.2923,10.0885,111.626,147.658,110.09,187.447,22.3896,17.7523
ENSG00000267731.1,10.5367,13.5786,114.172,266.973,183.448,294.901,28.6599,207.139,214.949,70.0258,195.106,224.174,279.066,13.0038,17.0238,143.226,210.412,106.227,209.083,22.0415,27.4306
ENSG00000239828.6,10.0,7.0,74.0,388.0,274.0,654.0,12.0,173.0,161.0,30.0,547.999,368.0,344.0,1.0,13.0,186.0,275.0,100.0,587.0,9.0,68.9999
ENSG00000071073.12,473.336,581.773,3579.75,3893.33,3845.3,3766.82,690.997,3470.98,5500.07,2293.85,4783.75,5235.99,5350.94,609.482,429.241,4454.46,4300.44,4328.84,5622.37,559.124,951.23
ENSG00000159648.11,4.0,13.0,18.7991,37.6159,18.04,56.7739,28.1183,18.7567,14.638,61.1085,35.2941,17.4238,22.2824,19.0,17.0,27.7031,35.0634,20.0717,24.9001,10.0,17.0072
ENSG00000165476.13,457.439,257.373,684.8480000000002,2263.33,2354.51,1378.98,346.6230000000001,802.455,1182.36,967.113,840.4810000000001,1044.6,1848.79,345.31699999999995,288.552,1559.88,1107.27,1393.81,920.231,292.398,636.062
ENSG00000204991.10,180.787,557.362,549.948,853.578,573.401,895.428,898.053,963.577,671.9630000000002,2655.04,687.8960000000002,804.293,951.418,715.505,537.455,610.036,839.523,568.456,849.205,472.482,692.992
ENSG00000253203.6,5.86348,13.7402,230.108,443.402,348.44199999999995,566.689,6.51414,272.224,335.266,32.1344,496.892,334.931,492.31,17.5598,13.78,341.903,435.284,362.11800000000005,375.342,14.8257,20.8477
ENSG00000141744.3,75.0,111.0,97.0,33.9999,46.0,58.0,160.0,46.0,238.0,624.0,35.0,216.0,211.0,132.0,134.0,50.0,81.0,312.0,67.0,84.0,66.0
ENSG00000250863.1,4.0,4.0,5.0,4.0,4.0,10.0,3.0,7.0,3.0,16.0,2.0,13.0,23.0,9.0,7.0,1.0,6.0,10.0,11.0,3.0,3.0
ENSG00000272750.1,23.1264,16.1606,151.069,261.617,214.708,224.627,34.2562,188.45,186.022,114.85,262.032,226.761,223.142,31.4384,26.0086,190.393,243.288,210.276,312.275,24.0433,35.2932
ENSG00000106780.8,887.133,814.242,3821.32,5421.15,5397.41,3734.54,1213.07,3815.85,3012.91,3852.56,4381.75,2857.26,3524.7,976.009,737.8580000000002,5118.54,4562.68,3003.49,6046.71,944.174,2135.45
ENSG00000134245.17,138.207,114.806,455.599,920.099,709.612,1126.84,229.452,935.916,1507.42,524.769,922.751,1460.42,1642.74,139.69799999999998,140.102,697.492,1089.45,1144.67,969.851,165.797,215.983
ENSG00000232780.2,2.0,16.0,23.0,62.0,27.0,111.0,14.0,61.0,5.0,89.0,42.0,27.0,15.0,5.0,15.0,33.0,54.0,6.0,44.0,13.0,18.0
ENSG00000110063.8,39.0,151.0,168.0,217.001,215.0,205.0,114.0,175.0,146.0,398.0,169.0,162.0,161.001,77.0,76.0,180.0,165.0,125.0,224.0,83.0,104.0
ENSG00000111880.15,147.0,262.0,1657.6,1865.61,1841.35,1297.9,330.0,1626.06,1408.49,1230.19,1669.73,1242.12,1402.65,278.0,207.0,2322.81,2112.58,1547.77,2192.84,251.0,450.0
ENSG00000279598.1,2.96929,2.01452,126.455,325.066,175.206,198.895,4.03629,174.34099999999995,212.823,6.07655,180.455,208.748,302.81,3.05442,1.11169,128.864,223.331,216.782,257.944,1.32095,3.34544
ENSG00000166046.10,128.014,28.0052,506.669,1289.18,1199.02,1274.57,74.0006,545.681,851.883,112.162,738.693,552.174,845.5010000000002,61.3048,38.0587,866.0,645.887,623.703,885.39,75.0523,173.885
ENSG00000275832.4,1494.85,1543.0,1797.93,3902.88,1848.91,3732.77,1729.81,1694.67,1626.93,5079.88,1430.87,879.915,2313.9,1989.79,1938.87,1525.93,1406.95,1351.97,1560.76,1241.91,2791.58
ENSG00000163539.16,1893.56,2363.32,16871.9,22818.2,23224.1,13429.1,3259.17,16321.8,13819.0,12443.4,14823.3,9324.48,14322.6,3321.24,2544.37,22757.8,19704.3,12346.5,19805.4,2446.42,6170.89
ENSG00000231365.5,44.719,53.0,445.154,741.055,634.914,834.165,60.0,580.021,723.8510000000001,280.959,791.82,870.6039999999998,1020.43,58.2035,53.08600000000001,507.509,812.56,608.501,844.78,54.6078,72.4191
ENSG00000132879.13,903.647,3508.44,2527.84,2938.66,2286.42,2571.68,3860.48,2558.78,2598.64,13141.6,2191.09,2162.32,2657.81,3191.41,1939.45,2426.36,2477.95,2032.58,3027.77,2190.04,2877.87
ENSG00000063244.12,959.001,1578.0,1268.0,1505.0,1383.0,1812.0,1518.0,1351.0,1462.0,5324.0,1723.0,1478.0,1622.0,1521.0,1052.0,1542.0,1435.0,1197.0,2039.0,1222.0,1794.0
ENSG00000133619.17,173.0,251.0,263.0,518.999,278.0,673.0,496.0,517.0,359.0,1516.0,337.0,402.0,581.0,376.0,247.0,302.0,399.0,332.0,389.0,275.0,404.0
ENSG00000116874.11,58.0,66.0,293.0,311.0,312.0,181.0,82.0,215.001,346.0,406.0,192.0,226.0,268.0,97.0,90.0,365.245,287.0,330.0,247.0,57.0,68.0
ENSG00000151694.12,221.477,137.843,1444.6,1948.66,1744.32,1541.18,345.56699999999995,1592.0,1409.64,1091.61,1208.01,1367.66,1910.59,263.189,221.04,1622.28,1918.2,1793.97,1813.03,311.577,605.99
ENSG00000136147.17,210.081,203.613,237.575,508.954,423.991,500.34,338.63,376.779,386.23,1234.89,271.973,328.435,549.965,268.376,283.331,440.336,472.89,397.5630000000001,370.543,227.931,303.532
ENSG00000280187.1,15.0423,13.7936,262.083,215.613,276.583,173.59599999999998,70.2087,225.417,214.803,113.655,231.324,202.574,211.873,55.5342,24.2098,235.043,310.1040000000001,272.833,246.127,29.2802,57.1116
ENSG00000070761.7,154.0,596.0,1048.0,679.0,1048.0,446.0,665.0,485.0,881.0,2308.0,563.0,493.0,654.0,664.0,353.0,1055.0,724.0,1012.0,750.0,376.001,631.0
ENSG00000206557.5,10.0,28.0,215.0,174.0,228.0,202.0,26.0,157.0,461.0,93.0,212.0,461.0,364.0,65.0,21.0,205.0,205.273,480.0,275.0,22.0,34.0
ENSG00000100211.10,151.611,284.685,320.82,417.80800000000005,409.468,321.115,344.533,316.9190000000001,371.077,1138.31,332.126,264.812,402.848,240.835,257.962,347.821,361.478,373.352,334.744,157.298,247.384
ENSG00000125089.16,157.0,105.0,156.0,163.0,109.153,569.113,186.0,138.314,146.0,713.0,108.118,319.267,545.346,344.0,89.0,138.0,196.074,376.263,142.222,327.0,69.9999
ENSG00000180139.11,11.5304,6.6734100000000005,148.888,433.436,200.979,518.7090000000002,8.66682,377.372,222.014,69.911,516.255,241.779,279.436,6.23843,35.8279,238.24400000000003,479.273,154.75799999999995,582.751,14.6549,26.1994
ENSG00000143028.8,23.0,33.0,64.0,53.0,52.0,48.0,29.0,61.0,41.0,79.0,48.0,38.0,71.0,14.0,16.0,30.0,69.0,31.0,80.0,19.0,24.0
ENSG00000233478.1,5.00339,1.0,39.2906,105.387,62.7524,208.071,1.06863,85.2414,95.7105,9.20812,106.012,42.9144,81.3356,4.0,2.11726,31.4936,73.5331,54.7712,117.982,7.00431,1.00032
ENSG00000134256.12,10.0,17.3627,53.0,59.0,70.9999,74.2422,48.7731,91.0,34.0,153.525,59.605,17.0,53.0,39.0,19.0,54.0,83.1714,62.9999,116.797,19.685,25.8197
ENSG00000164161.9,363.931,313.178,771.9119999999998,4078.49,3966.81,2412.77,203.0,870.135,2231.53,1211.28,1014.23,925.999,2639.33,319.053,559.1659999999998,2856.32,1467.11,1804.78,984.671,170.831,859.555
ENSG00000273107.1,7.0,12.0,16.0,12.0,16.0,2.0,10.0,6.0,21.0,32.0,20.0,9.0,14.0,8.0,9.0,12.0,18.0,23.0,4.0,8.0,6.0
ENSG00000166352.15,88.0,193.0,693.748,456.995,707.0,308.0,301.895,465.0,429.989,1087.0,510.999,331.99300000000005,349.0,245.0,155.0,738.9839999999998,630.998,365.0,550.0,163.0,204.0
ENSG00000162236.11,219.0,578.0,512.0,711.165,558.271,651.242,614.999,473.001,464.0,2116.0,525.0,492.012,589.418,571.0,376.0,598.172,576.143,558.734,674.096,333.0,481.0
ENSG00000262075.3,8.0,32.0,25.0605,23.6107,27.8772,45.1169,40.0071,15.0628,19.4271,145.0,35.3842,32.2424,24.0302,31.0137,30.0,39.5629,22.4697,24.4892,23.844,17.0047,33.0
ENSG00000278532.1,1.0,6.0,30.0,10.0,40.0,2.0,12.0,14.0,17.0,37.0,17.0,10.0,20.0,19.0,13.0,14.0,17.0,14.0,16.0,5.0,8.0
ENSG00000234773.7,11.0,16.0,122.0,173.0,136.0,241.198,16.0,175.0,162.035,74.0,190.0,181.0,195.0,25.0,18.0,164.0,171.0,231.0,221.0,27.0,51.3586
ENSG00000167785.8,218.408,217.555,576.369,763.451,659.194,781.065,297.753,572.761,621.694,723.049,538.0930000000002,599.856,830.903,131.076,138.014,740.6289999999998,692.678,517.528,881.7410000000001,162.321,277.437
ENSG00000106723.16,1018.06,1493.0,7253.94,8264.53,7925.34,5671.33,2738.75,6906.87,6399.78,8922.55,8105.11,4254.46,5635.23,2179.0,1532.0,9399.53,8559.56,5398.3,10089.6,2116.44,3802.06
ENSG00000171163.15,475.0,1394.0,486.999,697.0,668.0010000000002,966.0,1091.0,600.0,558.001,4922.0,741.0,793.0,670.0,611.001,1289.0,497.001,668.0,283.0,912.0,1031.0,846.0
ENSG00000274642.1,8.1867,4.03978,48.5606,86.8572,68.752,233.276,39.7981,57.9444,64.4331,75.593,162.753,174.859,59.0631,19.8761,24.849,73.7513,79.899,68.2569,57.4903,32.4489,14.6149
ENSG00000168135.4,306.0,1586.0,856.9960000000002,1024.95,751.0,1002.0,2500.76,1097.0,1105.97,6832.96,817.0,691.0,1046.0,2266.0,807.0,1009.0,1104.0,884.0,1331.98,1089.0,1381.0
ENSG00000126262.4,7.03785,7.76975,40.6309,55.6608,48.7834,47.2273,16.8247,41.3483,56.2082,34.4144,52.9101,62.4913,75.9096,4.522,11.8111,35.1617,64.4205,49.4423,68.178,5.48027,26.5881
ENSG00000115207.13,253.521,320.232,789.6619999999998,1035.23,934.387,1083.64,451.024,825.816,995.658,1486.78,826.7230000000002,906.275,1170.42,381.744,233.0,812.2489999999998,995.621,798.553,1039.71,336.494,563.702
ENSG00000106560.10,36.4505,34.0,89.4994,101.459,108.312,77.8139,41.734,71.6807,94.2442,145.664,111.029,148.035,183.889,24.4535,42.8068,110.129,125.119,82.9295,99.0574,29.0258,38.0208
ENSG00000219891.2,13.0,12.0,39.0,29.0,58.0,44.0,21.0,31.0,54.0,58.0,51.0,36.0,56.0,15.0,10.0,50.1409,29.0,47.0,67.0,9.0,26.0
ENSG00000199476.1,2.0,6.0,5.0,11.0,19.9561,9.0,5.0,11.0,10.0,8.0,18.0,14.0,11.0,2.0,5.0,11.0,9.0,3.73913,7.0,5.0,5.0
ENSG00000254941.1,4.0,4.0,41.0,41.0,32.0,52.0,16.0,21.0,34.0,29.0,32.0,29.0,19.0,1.0,5.0,18.0,19.0,22.0,38.0,4.0,27.0
ENSG00000178585.14,385.0,548.0,985.0,1204.0,1025.0,674.0,967.0,971.0,457.0,3560.75,471.976,246.0,609.9680000000002,1078.59,659.0,923.924,700.0,611.732,616.0,534.0,951.0
ENSG00000161904.11,443.0,686.0,528.0,954.0,599.0,804.0,867.0,601.999,685.9989999999998,2959.0,419.0,582.0,1033.0,661.0,613.0,539.001,739.0,513.0,585.0,501.0,693.0
ENSG00000168830.7,9.0,120.0,120.0,170.0,117.0,280.0,69.0,195.0,163.0,220.0,278.0,159.0,182.0,89.0,33.0,191.0,226.0,159.0,263.0,119.0,68.0
ENSG00000228109.1,71.0,229.723,110.0,100.0,84.0,126.0,208.0,123.0,84.0,1038.91,113.0,50.7418,87.0,152.0,279.868,106.0,132.0,35.0,101.0,147.0,135.657
ENSG00000099834.18,3.0,3.0,66.0,180.0,38.0,155.0,4.0,144.0,102.0,18.0,65.0,85.0,263.0,1.0,7.0,32.0,68.0001,97.9999,48.0001,1.0,14.0
ENSG00000117114.19,320.0,726.0,4138.86,4314.11,4356.54,4277.32,890.0,3322.79,2215.46,2957.63,4806.63,2956.73,2698.43,629.0,313.407,4248.96,4752.54,2086.99,6096.64,607.0,1142.62
