gene_id,C_0113_CAP_mRNASeq,H_1104_CAP_mRNASeq,C_0114_CAP_mRNASeq,H_1105_CAP_mRNASeq
ENSG00000039068.18,294.6115978347492,146.50795451668986,269.6953156893618,174.73354123480667
ENSG00000260100.1,9.356016317912578,14.703053197841417,10.178974247893786,12.789748297087295
ENSG00000100341.11,211.87114774860498,362.8777894213636,288.30248061451164,182.34557309628968
ENSG00000252723.2,6.237344211941719,2.0696137097992633,7.634230685920339,3.1974370742718237
ENSG00000137054.15,444.54487800140424,371.39528464404253,470.159186279528,688.001061769933
ENSG00000234160.1,41.58229474627812,24.83536451759116,33.92991415964595,26.645308952265196
ENSG00000256966.6,36.43263940916218,106.88726965629276,35.96095882124236,108.57004166925786
ENSG00000099338.22,206.7263783311217,201.66729911025985,230.07450667728924,180.82892211072675
ENSG00000070601.9,264.6370006668946,250.93859269945088,182.3435999332073,148.0892980948995
ENSG00000138867.16,602.0066326318729,518.3513105289039,619.8019831935225,684.1385577842126
ENSG00000231616.8,255.1198529568402,309.3379175557116,286.0385070922093,270.81545950431683
ENSG00000122741.15,1664.3625339408416,1389.2799430455004,1394.4940245258288,1304.4264288199333
ENSG00000122696.13,399.21913717059243,370.8168276121536,361.7386903259414,321.339228527244
ENSG00000213839.4,204.53499139799285,182.67238448172216,132.62694496293204,243.88344702772525
ENSG00000107338.9,311.9223071376247,267.70039413511506,287.5568707508534,373.6077323803655
ENSG00000120051.14,149.69626108660125,47.601115325383056,103.48623818692015,121.5026088223293
ENSG00000267439.1,7.666735593845029,19.508903193366283,13.932131702663023,13.12281465899061
ENSG00000238721.1,14.553803161197344,5.174034274498158,7.634230685920339,6.394874148543647
ENSG00000137124.7,227.45723137687867,171.87831417826413,203.82378033982513,195.92615416308027
ENSG00000237487.1,22.87026211045297,35.183433066587476,18.661452787805274,26.645308952265196
ENSG00000243085.1,1.039557368656953,5.174034274498158,7.634230685920339,1.0658123580906078
ENSG00000283486.1,172.62058018022444,210.16927223011518,168.97945499357675,100.1527885712373
ENSG00000226899.1,48.83923682539859,76.1728569539603,66.06222146711386,36.64369468351319
ENSG00000168386.18,344.3014004991829,298.48900248894387,573.5410899804073,523.1156267238837
ENSG00000111276.10,1660.173117745154,1767.450108168571,1438.6283603689883,1817.2100705444864
ENSG00000280127.1,6.462876183071844,2.338860105375599,1.0013311442009314,2.020055478536291
ENSG00000228467.2,7.849749668597086,4.484159588542221,18.69139593705116,19.53985770458254
ENSG00000226975.1,13.51424579254039,30.009398792089318,24.599187765743313,15.987185371359118
ENSG00000271454.1,32.23480279878853,68.83431718106858,56.37701229502832,38.65264439727818
ENSG00000229720.1,38.76062418053255,36.67355493764295,44.164533466761554,13.855560655177902
ENSG00000132530.16,811.9161356258224,2215.0868574610536,1692.2629511908817,1932.4883351955666
ENSG00000238523.1,3.1186721059708593,13.452489113695211,9.330726393902637,13.855560655177902
ENSG00000189212.12,2284.2298017236094,2401.766014084947,1983.3307198094046,1305.140523099854
ENSG00000231140.3,10.914728636476813,11.689902597744668,14.094825641058524,14.92137301326851
ENSG00000181885.18,7.276901580598672,3.104420564698895,12.723717809867232,6.394874148543647
ENSG00000271564.1,335.225025113439,426.3518070940521,382.28410159746096,251.3228172871977
ENSG00000251128.1,3.1186721059708593,14.487295968594843,22.902692057761016,6.394874148543647
ENSG00000283188.1,5.197786843284765,8.278454839197053,4.241239269955744,4.263249432362431
ENSG00000278175.2,99.965084038895,121.4159578990836,77.05059381728599,136.27263648074893
ENSG00000204837.3,12.474688423883437,17.269167236621524,30.248263998968167,15.098191283475742
ENSG00000259425.5,53.22024344412958,65.1928318586768,49.48270821214446,30.4306481232598
ENSG00000232798.1,19.75159000448211,11.382875403895948,19.238261328519254,8.526498864724863
ENSG00000237846.1,621.5222431136698,1844.3983458989073,1082.1097873365086,578.0433324104412
ENSG00000221978.11,1960.2101654869239,2045.533754285749,2652.3692496878434,1621.1965197680427
ENSG00000212441.1,5.07810260343129,19.91723797830968,8.579178795266477,11.861425733190377
ENSG00000240240.8,602.1760804829639,1669.039976267616,1037.4325728667945,536.9988985003719
ENSG00000280758.1,47.81901522379865,64.96755440636514,63.051789833299274,36.18774015672203
ENSG00000231390.1,69.56977800394495,191.20126257980496,68.27012580626742,63.2609727707606
ENSG00000276500.1,47.81963895821984,41.77639450052401,39.01940128359284,20.25043480372155
ENSG00000166133.17,308.87640404745986,243.17961090141344,251.88126250769366,313.3488332786387
ENSG00000135093.12,669.4739058577092,570.4786710376179,683.7581748887475,703.5267503902389
ENSG00000233557.2,9.356016317912578,1.0348068548996316,5.9377349779380415,4.263249432362431
ENSG00000275390.1,121.42757756071272,121.97785802129408,147.38900236594003,66.7981908247917
ENSG00000277311.1,4.158229474627812,12.41768225879558,9.330726393902637,9.592311222815471
