,gene_id,C_0083_BA9_mRNASeq,C_0010_BA9_mRNASeq,H_0006_BA9_mRNASeq,C_0053_BA9_mRNASeq,H_0689_BA9_mRNASeq,C_0024_BA9_mRNASeq,H_0709_BA9_mRNASeq,H_0014_BA9_mRNASeq,C_0029_BA9_mRNASeq_REPEAT,C_0021_BA9_mRNASeq_REPEAT,C_0074_BA9_mRNASeq,C_0031_BA9_mRNASeq,C_0107_BA9_mRNASeq,C_0005_BA9_mRNASeq,C_0082_BA9_mRNASeq,H_1106_BA9_mRNASeq,C_0032_BA9_mRNASeq,H_0821_BA9_mRNASeq,H_0695_BA9_mRNASeq,C_0019_BA9_mRNASeq,H_0723_BA9_mRNASeq,C_0060_BA9_mRNASeq,H_0750_BA9_mRNASeq,C_0014_BA9_mRNASeq_REPEAT,H_0010_BA9_mRNASeq,H_0002_BA9_mRNASeq,C_0022_BA9_mRNASeq,C_0037_BA9_mRNASeq,C_0029_BA9_mRNASeq,C_0018_BA9_mRNASeq,H_0009_BA9_mRNASeq,H_0013_BA9_mRNASeq,C_0077_BA9_mRNASeq,H_0012_BA9_mRNASeq,C_0002_BA9_mRNASeq,C_0039_BA9_mRNASeq,H_0726_BA9_mRNASeq,C_0020_BA9_mRNASeq,C_0006_BA9_mRNASeq,C_0034_BA9_mRNASeq,C_0076_BA9_mRNASeq,C_0075_BA9_mRNASeq,C_0071_BA9_mRNASeq,C_0015_BA9_mRNASeq,C_0103_BA9_mRNASeq,H_0001_BA9_mRNASeq,H_0007_BA9_mRNASeq,C_0025_BA9_mRNASeq,H_0003_BA9_mRNASeq,C_0113_CAP_mRNASeq,H_0513_BA9_mRNASeq,C_0023_BA9_mRNASeq,C_0033_BA9_mRNASeq,C_0013_BA9_mRNASeq,H_0700_BA9_mRNASeq,C_0061_BA9_mRNASeq,C_0106_BA9_mRNASeq,H_1104_CAP_mRNASeq,C_0036_BA9_mRNASeq,C_0016_BA9_mRNASeq,C_0011_BA9_mRNASeq,C_0065_BA9_mRNASeq,C_0009_BA9_mRNASeq,C_0114_CAP_mRNASeq,H_1105_BA9_mRNASeq,C_0038_BA9_mRNASeq,H_0740_BA9_mRNASeq,C_0003_BA9_mRNASeq,H_0656_BA9_mRNASeq,C_0054_BA9_mRNASeq,C_0004_BA9_mRNASeq,C_0026_BA9_mRNASeq,C_0017_BA9_mRNASeq,H_0802_BA9_mRNASeq,H_1105_CAP_mRNASeq,C_0021_BA9_mRNASeq,C_0070_BA9_mRNASeq,C_0014_BA9_mRNASeq,H_0681_BA9_mRNASeq,H_0539_BA9_mRNASeq,C_0062_BA9_mRNASeq,H_0005_BA9_mRNASeq,C_0012_BA9_mRNASeq,C_0050_BA9_mRNASeq,H_0791_BA9_mRNASeq,C_0018_BA9_mRNASeq_REPEAT,H_1104_BA9_mRNASeq,C_0087_BA9_mRNASeq,H_0658_BA9_mRNASeq,C_0035_BA9_mRNASeq,H_0008_BA9_mRNASeq,H_0657_BA9_mRNASeq,H_0601_BA9_mRNASeq,C_0008_BA9_mRNASeq,C_0081_BA9_mRNASeq,C_0069_BA9_mRNASeq,Sliced_ids
25238,ENSG00000127511.9,3402.374279688277,4419.56013378564,3393.042552866286,2972.6956471874587,3117.600935200209,5330.077307832546,3699.5320088912604,2345.3023813361638,3602.669347168992,4102.287272992934,1593.3250902304073,3034.438534735065,2631.387265908118,5452.629290538413,2842.158015133657,1329.202060411299,4214.329552411883,3412.0786317234365,2497.428330008387,4388.2857704369535,4407.5635467005795,2661.0672133273292,2331.2296168141243,3620.3594608841663,3325.105244716773,3085.3773779074827,5068.539621425377,3780.589718371143,3833.402042767545,3862.1567780127907,3240.742820732746,4452.74603026739,3737.903450287693,3815.673296809856,4948.426851189046,3826.58439521376,3259.768277487945,6604.108730197577,4689.981600844199,3452.0271572168626,3954.976017045084,3761.5395787641687,4027.0659599578053,5156.517815635503,2640.3122832873555,3612.521336093031,4033.4736687246086,4713.9391936408565,2484.939325957137,1447.423744464004,3721.1336730883254,4642.8514643416665,3056.015687748492,5350.1126641120445,3431.0047517135163,3330.659317362345,2423.383393147308,1533.4443737316278,3723.513925734576,4484.671950059376,4183.3314447641715,1830.9361436486574,3806.574689533688,1863.3399067869723,4398.762320782841,3337.0164982490774,3292.504115208032,3950.863956659624,3136.4002835244987,1660.3275875348459,4640.777998878199,5106.493735760778,5149.97482778693,2067.868369225355,1086.4123179474573,4939.884797817649,4501.076392033117,4981.333179154043,3275.325702836032,4165.04092423247,3854.0070113394872,3526.214214469645,4467.790107267458,3709.2325104695533,2070.1601796157943,4007.253361224406,4682.838767437044,3548.825041085833,3929.2936285168257,4533.365883796423,3319.3119101926104,5101.217311129187,4225.7131490503025,5556.91458276729,3129.0964272504248,2603.786806040737,ENSG00000127511
25331,ENSG00000105671.11,737.0615387090937,849.0042870172806,1168.7908940212992,977.6191862534266,835.1653074691826,872.9317389870911,1683.2483716833588,398.0890236463634,839.858015258665,744.9288493151338,617.397318394267,1150.589392496466,496.34189246271376,673.329981478961,969.7234459750057,550.1435195165111,694.4650772987807,449.5317402167279,634.9841746671808,867.0166297253104,1050.2294317931007,652.3104645975749,770.1963964226253,706.5591642673921,725.3992344842546,687.6567542050105,1054.57543751961,1037.366530050034,954.569044686101,714.1439829025859,739.0842058917607,808.5178014091597,802.2537827243898,882.0389656849624,1005.1567592523877,978.2642728851857,744.7119363695172,948.6474679005532,845.2102022197706,747.6325238258473,899.9620122887018,1047.8927604441574,925.634012330647,839.8237281294322,384.0403281054204,1484.4290571158062,759.0789945822457,986.4557797319743,1355.6721140870834,410.0877615359034,1152.6719848588398,1137.1919635038041,925.881970712677,828.6996487046446,652.6734927876238,483.6132513936106,325.59558055631317,419.26569190217344,984.5543756041882,1055.8843485831217,989.3981547889458,508.225165919299,1270.7498818984634,357.3803780841465,1400.8811807590191,897.305886401365,759.8149483056412,1342.955295042016,1138.7303834227682,454.32289422252853,921.1080216107474,1074.921998867067,854.0115220356605,339.52518591298843,425.7380709197542,972.1024782075784,1096.2424274997757,940.0100457659573,937.2838542423448,803.3212101259297,770.9727704679261,644.469770351002,1061.4564859768043,691.9904355055768,352.0775196141887,647.1810901890075,957.1827347869053,726.97893513095,626.7988505723288,962.5570673910147,855.826558566094,828.6595197384806,868.8923541570189,779.7417846383894,631.2562343068568,943.8655763103227,ENSG00000105671
25345,ENSG00000167491.17,925.1780960190497,1191.556673637614,1248.2118914514756,907.2416899277167,1710.2912150760164,1136.097493901977,1209.3926237334285,530.4464937029244,1208.051511917431,1014.4943672570622,503.1313870782288,686.6957456912531,623.5462578117871,1651.9115004555713,864.2743704408667,428.1602656689066,861.4506637523327,732.0751661357198,1156.8149202442755,1730.8133339773651,1111.7453421262908,1177.5011651117884,1111.4923414507664,874.7310490199773,832.2675466316562,1086.4763673038553,1180.3227270877971,893.3214692846268,1586.0836272428687,1150.8638298146122,1151.0431015657919,889.8732970469143,868.601702519446,1235.5257825630354,1175.2043065662351,994.2118658390933,957.5136673885428,1078.6032718417227,1159.1042933026642,910.3336418332199,905.0034713405237,986.3208226174307,993.2676606429626,944.8883579431656,628.3636486182448,950.6105057526236,977.4661780488457,1027.4768159190357,1209.4778119535395,699.1536140038695,1116.5380668381863,1057.9250748582926,944.0324869950077,1203.727022206523,872.9521213804958,979.5314065044206,472.94097512000536,764.4664361627954,801.2178113302556,1349.3785178438907,1604.0556118770075,877.131250682849,1097.7053026970332,880.8825413186522,1268.0933068871868,859.3392473645227,1588.0150083826043,1227.0599589991834,1047.329895158978,506.5980847957241,1273.358611212701,1295.7171198457847,1119.5703793292791,560.6966918645245,850.0852843966629,1275.2260588506313,1219.7345657804044,1011.7008676268182,986.0635585857415,1053.906887609086,1052.7020913152949,1118.4324723210602,1055.3596108304241,795.5882254610532,601.7193345056774,798.5778483527307,1149.3358013914697,822.0905526801911,1045.3812170783553,849.1837611503179,1380.6471720170432,980.0262099472264,990.1045615546892,1231.336584605336,816.6909927192763,791.3681286246773,ENSG00000167491
25467,ENSG00000115207.13,845.271868041983,920.4670380395746,638.7305009365159,743.8176993988022,936.7483738359724,1121.5356270158572,778.7022721727296,926.2391852235553,797.6323207732788,836.3477742095799,746.2796395542688,844.8710227372578,788.4263219704325,1057.2262541119003,741.5742973487132,777.9944940398152,977.6655452537564,925.2410740332933,934.5335934297354,997.2463677881392,807.6196318325248,774.0611047912587,729.2408830192481,789.0288795645654,862.1047023847821,997.0644192149339,943.0109579781883,746.7429100975219,899.2636967182268,1379.073594670887,775.2267762930235,949.8876832753807,942.0649219498345,988.8432915714404,937.1992800880583,855.6879689711028,840.0491654412497,989.582440686405,1042.8712815633407,871.136489670746,863.3450017135948,725.0890660633094,885.91709194341,1041.9705493226832,789.8285692720218,690.8538991273629,919.1868595562088,991.3543501846773,570.4737188558825,910.0233423324293,781.7698222247496,879.9818637622842,753.341722447519,980.2228118344299,1017.358118825331,828.1588082610484,755.5763751705615,881.4693022658487,680.4434702459715,903.9863544496162,798.9478402823022,783.6059318457234,1240.259223038282,919.154497996869,788.8511696154187,676.5686383466291,818.4754321349908,1119.5043835611666,614.8074840075981,658.1790766796397,1045.9063567053922,904.8582823057372,1054.4800262118356,795.417367670394,685.8962594363753,1073.0718415228828,888.1263199906639,967.115850762529,1014.8958263806461,802.6229590740819,900.6675057684561,959.6453641347113,1083.872768898418,890.0356553117801,802.0941794474996,927.7594377648842,895.4061610837582,775.556115247498,993.6022542175597,856.3991495609973,940.6259155385924,955.2519634022708,965.3859532731348,1031.9023673665424,747.6452595017479,743.0196142013029,ENSG00000115207
25598,ENSG00000105193.8,2789.5222491909913,3421.345616666593,7651.5582009410555,4735.4202092447385,6164.456253099551,3236.9186690093943,7617.7128312368495,1977.9592988091886,4757.4805489154705,3293.8330454193347,2031.1987167834832,4270.081299970975,1007.4247228719233,3005.4339516360883,4962.160490465426,1560.656958338132,2108.047650631452,600.546038257099,6548.1032778434765,5151.127471892202,6027.061465349096,4982.235418354197,7758.773628403254,2696.5819700608067,2905.880452704448,4387.510478206496,5045.099313117506,2758.63237843492,7655.978447297364,3276.2871664492395,3679.421885500981,3215.2585698902644,2066.5484320215132,5084.561337991724,4135.603824202844,5520.804049655047,3111.157884872809,2685.224740556885,3679.7770169363753,2972.3105691855126,2362.865656611547,3984.785222752189,4094.7734620477004,2915.0141254865844,888.2989872947328,7347.184697923018,3507.748427097943,3527.8623429533613,5957.853426922061,2191.010430765607,6700.473664183292,6479.068146674449,3854.993509883662,4928.128362681105,3589.253786135284,3301.923116997966,1519.6554598083774,1970.2423854542908,2791.7654232419286,5541.0772942092335,5435.689211536805,3899.347183246344,7812.8002074803735,1412.7442914012775,5977.262184781677,3467.199805559121,5915.38992467424,6779.78712206838,8623.316501450741,1092.0507652302479,3186.062372701041,5057.649280132258,4054.985305153952,1481.9033656739487,3518.6997136375703,4811.404455500854,6962.619971744003,4135.756176008001,6485.7276232300355,3375.538434923111,2566.867753186902,2807.48957614138,4734.675288545587,2161.4376751832738,1312.1840934969007,2193.802435393153,6448.676824650063,2681.1605974374397,1876.8687252660445,3164.298987196612,4342.3354805696135,3556.227079195615,3306.6008856143267,3696.405482197796,2611.096076858211,4264.8442290338235,ENSG00000105193
25614,ENSG00000105202.7,627.6649226723541,795.6041220913487,2046.093856578177,1320.4041080797479,1134.776180103867,736.3837574695572,1562.481376578506,544.8923688179582,1237.2780563871675,757.4948117479788,623.6875727882895,1094.1879516878155,303.22032978025294,847.4759551999202,1181.6417193909585,466.96173898560477,547.4807890034889,389.0943859352881,904.5111329951686,1172.0233316644528,1609.625418049134,912.4001381151579,1175.6096804910667,673.06782773484,797.5086539359537,996.5696850957297,1004.754106111604,826.7460210317073,1384.3603960031476,804.7085281911067,817.7899101534558,993.5763434697631,599.8145108815278,922.9420806216016,902.5831644076512,1174.1266058932472,835.9762412769933,940.8547362804907,792.307671367587,775.4823708917443,649.9723072396743,778.5060585790009,1058.5708119738783,620.2310941109782,428.73736610755236,2580.8123441142025,825.3580261910968,912.9093535871527,2248.9221723097166,574.6166175449285,1294.7543820949845,1386.924034659682,930.898591245889,958.3878811298792,642.0752763959438,734.4979415363713,464.23904131366476,474.8437769160604,796.234462859386,1014.2047032443139,740.0624191579399,904.7002368762256,1555.720740880506,456.5336910580476,1194.2210256565234,902.2361385244496,1072.531971003148,1110.8109858651478,1389.9995290606562,548.8420205505005,561.0210423428766,1007.3542447417096,873.3745517715524,428.03508853689607,736.1367441401328,1099.002555412016,1460.0769729867732,903.3535815996613,1535.9504010488486,899.7463553811118,640.8076841502963,772.5101220763668,1025.4122655518308,599.9427767618972,499.4501131540288,555.2318642605146,1214.2546692725314,651.0694880891641,696.2468350721585,832.4476475205759,933.5347811961874,1027.537804475716,799.9326435096364,837.3748730681834,592.381216944851,1022.57393640614,ENSG00000105202
25685,ENSG00000105372.6,2918.9557228877825,4313.008096078771,8856.974364272983,6474.243623643331,6433.394462648261,3220.9108565332763,10162.733758626584,4036.0255600113137,6806.965613715904,3503.2298524479065,3211.0638967109508,5594.622990728738,2105.387828343724,3267.69675455259,5317.922087060476,2999.2203050279113,2472.8079593698667,2139.5454425220764,5984.976573983305,5544.453184690671,7553.356193363723,6754.4314614808,6782.748561045052,3536.1017403624323,2764.965731975927,4430.864810231504,5696.955781652794,3303.727939475914,9733.870369237447,3281.860905172641,3906.681055632091,4206.1827374631175,2521.6858084580704,5699.523939096812,5561.568005374153,6595.260818066758,3065.696863686477,3015.4589091730995,3742.915572362749,3666.8269084031604,2876.011191175517,5755.43565263068,7049.457953624245,2811.779585235625,2405.039150879577,9187.722742329903,4526.416431445819,3533.558045625888,10305.597295519903,3297.9351269471636,7974.739742245946,7684.255829466358,4306.629795160211,4792.673489983878,3375.9911767937047,4518.738622547935,2708.80237419608,4515.832292018532,3191.237244421715,5246.78426507947,5761.366145379345,4892.086284829362,7876.056399869008,3103.707430817105,6419.0413192209135,3700.548638544707,4270.3929576745895,7560.001666476242,8974.130997977512,2951.0398501156765,3798.02293202686,6030.70552797526,4405.690537944086,2567.87823041327,6103.888138821951,5097.731733472413,5858.305215360343,4922.994951244112,6679.713289875471,2565.7800151001456,2800.201965119751,3745.487584811056,5187.373006668321,2398.686279012896,2550.563081636358,2455.4215598843125,6596.520535057437,2874.174964511765,2582.4340154540687,3568.345579815628,4675.983505254182,3185.3511553033695,3352.3211737735414,3858.557871585857,3155.124176969938,4163.056546574427,ENSG00000105372
25816,ENSG00000096717.11,591.7983556625053,532.6266981338089,389.91242780305686,552.5488292125779,988.7158796944583,518.1508227227844,475.6449616398292,1330.315797585558,551.7597068085257,567.222033540139,692.9871284548153,337.3831641099263,1002.0782686944381,514.6866166945857,523.4193116512264,986.6316813134997,663.8821099087353,889.8419434867894,1033.3354458762983,503.66724145882597,461.9557948165619,797.7081882958042,864.6581045442543,721.6842839917706,629.6110189526031,1086.5213431328739,342.82637150679284,456.34443620637427,647.1359334895408,1059.8812541218365,1174.4171007361492,753.0982109603048,698.2215790730285,934.4788566293713,550.9273860670079,543.5965285090057,702.4938527005236,435.3644587136433,453.97753219664537,634.0952064540137,536.0890341606919,657.4044204673253,695.0461067766472,523.4181070323332,896.7056023164495,413.7101729029529,612.0620961669564,545.6163775083564,617.520136713396,1020.8323744340172,386.88303977930684,412.64741371250193,399.24314581450835,484.49566075842415,732.1609989099229,632.1633968728768,993.341820934628,1060.3873300456808,569.3682120308472,470.0537779876616,481.832083061386,959.9808689586757,1111.752042248144,972.6834654845,392.5640049735977,638.4676499394329,637.2640138726574,633.5093903762171,478.4806071189566,1012.380149343885,443.64429944135287,400.48522472075865,624.7124856895703,938.3541867001087,951.5500310198489,565.0656918921861,506.6473397847931,480.4786724179755,1415.3318176811795,493.4307433058277,532.3352596639728,818.604648697498,718.9890068995586,556.3861093295635,1246.3550550980085,515.1514324455304,615.3317580772962,628.6859331922273,719.1034230922043,453.4881721697826,1063.0484855796763,644.7505682610372,489.6139455964154,580.8511265277277,654.3961255937651,417.6621043794165,ENSG00000096717
25821,ENSG00000104884.14,716.7879617067767,1082.9395394344715,1037.9525611480647,786.8832528237732,821.0049486012857,1077.8707523904066,1041.9015207128791,379.8359077086315,784.2756201783917,838.3007443012784,548.5510131560137,872.5805378661768,481.9736787503054,982.7258830989904,783.8486532089386,429.8955185508162,778.3489986928357,509.56223710765687,622.3100550339395,976.2134601096242,849.6774588238903,590.3793794253438,984.2211752956343,686.0581448466918,809.6531716836098,570.4615795270902,1203.296838980434,951.277212682836,1021.8261375045012,771.1398158327451,799.08898915679,865.000241452523,695.3977648210189,882.9440782026628,1147.2843029983976,774.4040533806018,819.5981233299278,1239.3180130773787,1103.4680549259797,721.32935493245,914.4188243429074,793.07769941763,696.9113249592958,1102.9631246827157,587.2599715037287,1051.8298837626937,770.5876385204831,983.8341595766292,836.7235095221182,518.4945137055047,1018.2580671319383,1159.7214404810425,827.2829574252406,1059.5202329437464,730.6057106544438,748.4385474110144,547.8650792387658,513.8518533219806,907.2854926399556,1073.4430569500205,1343.7772420803774,477.38867827907035,576.6819514570034,530.2874148284096,811.3388887213798,790.4155552468334,822.1384373062499,1083.6004558168652,910.5539414994092,442.16467538605207,1061.1354917377848,1166.871440891298,940.633564219416,523.1569860497185,368.5865512759069,1060.278877136028,806.4136824907956,946.863740180421,614.1953594707102,871.1912123655426,763.8044751220401,704.9176204005468,906.8296234560679,752.5928743527305,443.49429540107684,750.5331989688632,838.2158600841476,684.1737925836949,742.8065839685311,916.5286495149077,808.9685003201479,878.6784775879852,911.9594174490753,1024.0394060078263,696.4866622489993,832.9248732655898,ENSG00000104884
25825,ENSG00000117877.10,258.5844981783812,280.3124873709877,185.55004977547364,160.96395446058384,157.6661020745039,243.5125990036126,179.36990465321261,125.07615117381359,161.44437575090953,137.6063085612598,306.5948842237568,146.5719624505525,206.84591055606631,255.58686275477788,191.27172575781762,282.2944307475039,224.22149697528286,165.25938185240634,163.74301085278904,206.44744185684175,194.6313598332997,114.03889043344212,126.99963097613606,216.72784053061844,219.08886523410575,118.65452197212825,242.52889845869822,243.6104593216914,200.124159849544,294.7201439666152,105.5590560838483,136.41981327056806,233.64649619182012,157.56718911848512,208.0461520121686,138.37621457411808,222.05479864765368,245.98773696115256,339.53213388355994,207.65868236631587,214.76985915880528,213.30878669519245,141.41521330936618,308.45253904836073,276.2507102969687,132.20965766166898,140.89510665080152,241.66014745671345,153.76347143719642,254.76369914041885,215.08621573139172,199.60237716432601,208.42598770829426,241.55452850775643,220.32897012073246,129.72719148987107,238.47709363578056,240.92349716878545,243.4153729217448,270.27397573534887,359.48037316466485,129.05590488117272,164.1554452826256,184.95105442898014,227.63960197882147,201.23563578187537,150.17053433874574,210.1743336917837,211.36840723339645,256.0589451976831,305.07409141898273,305.81100898968515,181.5538814446932,303.976120177219,238.41756013409542,183.8542684584367,185.49027077407058,203.15214320556427,168.01504707611508,239.52272081787902,281.66733660480526,176.39521735562099,218.82664191185398,232.15073390598698,293.98390402841824,220.0887241134566,150.07312573708109,245.92811765264548,180.18112066063725,220.1944031525784,172.5008570328214,222.91849933341615,278.33346012219886,188.12570124042213,264.96193678726564,240.0357432435024,ENSG00000117877
25981,ENSG00000104872.10,1092.136965449896,1388.366910762075,2558.090515416657,1482.4168820772632,1160.9921314594021,1337.4387118279872,1493.4734254340665,784.6450110978598,1374.8977309517807,1127.2658249877209,1125.6343280653512,2065.318214338576,588.8737386916248,1210.2525069249202,1620.6586583013711,830.9777683182982,940.0886340906753,448.3044011863104,1070.794997848826,1181.6240268828765,1615.0407670344644,998.8470555163127,1251.9398460152338,1057.6780150118914,1192.4960709325728,988.2846639607296,1713.3963822732926,1601.442146156587,1460.935645673604,1274.1479632028513,768.5983838308659,1157.8529102187476,1018.7474583253447,1018.382682140426,1464.4997935478045,1340.6619585578558,1116.631519822391,1278.822224364684,1225.3702495063926,1016.4803225082077,1250.8744130416146,1035.5355344955237,1064.3149946745118,1361.7802619273316,636.1005366432313,2682.443379144953,940.1198865744096,1377.3486602954856,1899.4727926191904,586.4559054129184,1823.719819110436,1579.8500982135788,1614.0256824511155,1276.540031694578,1001.5314490137556,1000.278910156358,408.64155133598035,378.7097607306003,1381.0207696067355,1477.3118736755075,1226.8414435238576,723.4035402617391,1627.8807437987055,436.1387151688565,1884.307223873269,1200.5163919710574,843.4885004421919,1277.8665442862734,1745.5186393780932,921.4429817160159,1295.123044557492,1363.6890446427158,1181.1448138894161,660.646445403691,641.1513577994705,1319.281934710285,1182.807284547334,1491.2644049166736,1055.6892525940934,1240.226868282168,1090.1934427364922,1091.7573990449423,1231.3918754194885,917.1727929675033,514.5849650677874,1027.9451924313562,1424.8348709256506,973.1980389972556,743.7182101907149,1450.151592342369,1185.3094225176894,1289.5011365220744,1146.455189512733,1097.5182035741416,836.738468934602,1544.9689393001518,ENSG00000104872
25989,ENSG00000142541.16,8733.509066898183,12896.507595665982,26465.779231826426,17214.709936046493,18849.26902462958,9714.425734031469,30145.53974496575,9901.47275909204,17503.25839150869,11406.386440898841,8794.369363445685,18152.034613707616,5630.580028060515,9778.012209934688,15608.47913512055,8388.016422519195,8254.629265551703,4796.0112353327895,19965.94120135699,14932.773639732348,23085.15813706358,17202.080652756515,22864.01285996037,10988.399479760928,9849.931445103706,14047.845121616643,15755.778084267205,10784.012154277425,22568.67799601227,13213.244361163928,12132.78664780052,15460.800013972219,8719.80345194021,15674.283403283902,14792.986408863064,16298.46932587406,9438.745053763061,9489.386848427352,11439.274184051634,11268.04319577065,9172.770399706344,14722.398995202466,17578.019661467013,9154.820041495115,6213.422569384397,26307.039431292982,13041.120498103708,11012.12211638506,28850.157829025542,9690.16707970774,23983.02332012933,19750.26985059811,13540.160759307122,13779.578607496323,10750.124159960698,12695.260488375276,6729.149536965735,9509.499197012228,10635.181476947566,15318.427429937808,16481.229650177756,15230.705761813095,22560.396844561168,8107.002915953473,18336.871284950947,12853.167284881094,17882.294280917733,17321.708810834647,27757.221364934336,8453.937574608515,10628.563541549003,14787.241257557584,12575.778260047793,6672.916703734162,16057.618794411605,15468.640543005076,20495.90140111989,13478.27774534893,18249.923641280697,11494.542315419449,8445.35304929231,11900.923891700228,14757.596856906755,7509.15500096058,6498.905411767879,7378.335962646626,19707.02510535554,9505.234978866589,7885.522866915736,10692.973196148218,14103.524352544397,13571.304457136344,11064.585573372513,11091.544371341728,9801.132353482857,14059.59819453507,ENSG00000142541
26129,ENSG00000170889.13,4169.6139478794585,5039.40945962888,11667.088373679819,9647.050627682036,8932.224043139686,4676.8537094639805,15691.453350047968,3192.142964246245,9921.385497251673,5763.990184609188,3191.5853659091554,9349.307924590268,2297.55466706592,4934.805979302325,8456.146324979665,2651.304984684933,3389.103374306012,1752.2104398971044,7168.9451011696165,6535.281856982802,9801.04181236982,5910.059055989836,8091.62320265618,3997.9040565185433,3930.3938641143172,5079.889694458457,8826.9249659972,4579.192481732298,12985.796001419158,4535.290236464598,5097.405969437011,6405.430326725788,4151.278741404123,5903.284379350406,6456.6272013577245,7961.573410503584,4976.334681454606,4804.89449175974,5243.698858068438,4540.507276647095,3847.2582308028473,6943.220448964006,8431.885786259838,4073.829335050961,2638.49085003265,12069.557999596298,5363.760696388063,6213.519230214738,13346.189857051799,2939.0319553040467,10064.387104421194,11112.648441850886,7110.299739790366,4635.359217104287,4408.911010020819,4469.750085683218,2087.166838755591,2820.601166401455,5256.8214194411685,6828.80466998947,7661.911737402153,6277.8587922106235,13347.643658431849,2400.363154613862,10913.341322056274,6738.446740486253,6220.6009139324415,8181.296475113354,12769.391058276766,3282.2925663898645,4714.168304736457,6578.67005094058,7016.6116586000535,2438.39959411186,5068.072500777028,8976.600197101601,8710.679325678102,5226.377302087211,9496.057618184825,4446.103597626282,4694.5680324808145,4789.656653131405,7032.761276362968,3237.365188955018,1987.115247165002,3708.9016998110433,8141.7416459411415,4574.157299032172,2927.454211616657,4764.796435393153,6129.82146189242,5005.044691125473,5265.298026987254,4346.269406968808,4761.532453933168,5993.3623335671,ENSG00000170889
26204,ENSG00000163684.11,865.818030953575,855.9764906372127,808.9670240268408,785.8642777452098,552.5124102256214,945.4935802011894,911.9173641752133,1196.5914261009336,621.1823960728701,870.7922071963465,1352.9993517849741,909.013817667081,1212.0411620359785,754.1295792564363,853.6784567700693,1152.481337392726,1022.47709444666,1099.572276079517,736.6101118734291,667.7438612566982,759.0384837541986,706.5648923225688,748.2796284036779,782.7757229242296,906.5327148469632,804.6341511845253,790.1863163130673,958.9019172018387,751.341335011678,1256.7300296922215,816.7507651385165,930.5079964883606,993.6395977839135,795.8477121309123,839.2411673340429,733.6133658993242,991.7827036865403,1152.3522580023425,960.9228006904782,899.9449772936972,1199.4413459472682,823.7400960715071,621.4147111273418,912.4464289703025,1234.3152615885924,1012.7727690275431,752.8308488502652,857.0701750499561,905.0978282874834,1229.251558677294,830.8672489785858,764.9346930077745,825.1473075321776,708.3921984248352,994.8545726869972,627.1052644193079,1699.17975494632,1208.6376356116828,777.9816413000062,779.6351325812842,820.3888732844035,744.4874544549057,590.7935127056505,1083.616445878708,837.2687743130571,922.2541947072032,496.6718915334223,694.5996554933866,727.7663303519156,1240.125445261468,972.4006635405533,816.0132150142343,725.3064824880144,1305.8709685416495,1187.2325208776174,694.9455265698488,744.6014467202851,884.6816828911452,944.7168361183141,914.6290778004976,990.1162369856233,778.4793632738033,782.9398568805545,1037.4818656937694,1501.1048825103906,1017.0586398486687,840.811192699327,941.8289466062573,1030.585971833072,944.2444823438136,751.5089682881868,883.292239946271,840.0827110413086,820.1810016866283,962.647245404927,1106.829966399033,ENSG00000163684
26310,ENSG00000246705.4,189.19614097695245,176.2073287059217,680.4539698796066,335.96333134221555,498.10307575516265,141.42469514316002,310.5246899824791,188.37707607706554,340.83058812181656,214.7935024152359,80.53623312281216,269.701435139546,171.8503128477504,259.4103228721707,258.6738810177535,131.77050835572618,203.2090856481418,168.32561478504857,356.32256754355126,338.9783927120251,420.4519538760114,443.3614179583976,758.9220555804491,273.3325207334101,202.33687846148345,358.6230577007198,193.35881853151287,121.04626955076245,364.8585425474673,355.32584361685235,247.18124024000653,340.42854796175146,196.81413638300128,341.9080889575478,148.7210895898971,329.92852886384736,157.440766013272,133.43384976234705,291.57906539459333,257.0656242381137,124.06896472803578,247.14451897267864,562.9290840645491,144.28351160437822,69.12105684522629,409.60386845726606,350.08163470465064,218.24655100334263,706.5579238674205,335.11713986772384,305.99415113218913,325.83068511324825,296.9245506560163,363.77957019908615,249.94126990378555,303.70251964649947,76.90986113579675,382.5939634047603,240.081760585541,254.7089437371565,263.1772774010856,885.6789441166729,1312.3336123936972,373.38494320211447,595.0443864862955,251.4428582773056,381.1756650294876,611.8138633085383,422.3460107530455,109.44650263177135,157.1654693088201,238.325563177384,361.7829240127202,98.1078576313773,667.4419558044752,359.1511618993517,749.258317169302,236.9663207293013,431.5710781045035,190.1902865033244,248.84850323332972,232.1798377953279,390.45272958165833,164.3678840443554,98.37653743942991,157.96405480023134,295.3592438771022,167.390062707528,162.63341475801684,171.79496215902628,303.5790869652628,349.32596480763885,249.97895109676136,231.6624142766229,155.50006944802337,185.980237968342,ENSG00000246705
